noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.497200,0.001000,0.000000,1.000000
contrast, 27, 0.502800,0.001000,0.000000,1.000000
contrast, 52, 0.588700,0.001000,0.000000,1.000000
contrast, 77, 0.626400,0.001000,0.000000,1.000000
contrast, 102, 0.627300,0.001000,0.000000,1.000000
contrast, 127, 0.712600,0.001000,0.000000,1.000000
contrast, 152, 0.713400,0.001000,0.000000,1.000000
contrast, 177, 0.717200,0.001000,0.000000,1.000000
contrast, 202, 0.734200,0.001000,0.000000,1.000000
motion_blur, 2, 0.718700,0.001000,0.000000,1.000000
motion_blur, 27, 0.732200,0.001000,0.000000,1.000000
motion_blur, 52, 0.738500,0.001000,0.000000,1.000000
motion_blur, 77, 0.753900,0.001000,0.000000,1.000000
motion_blur, 102, 0.761400,0.001000,0.000000,1.000000
motion_blur, 127, 0.750000,0.001000,0.000000,1.000000
motion_blur, 152, 0.777300,0.001000,0.000000,1.000000
motion_blur, 177, 0.744500,0.001000,0.000000,1.000000
motion_blur, 202, 0.771500,0.001000,0.000000,1.000000
fog, 2, 0.660000,0.001000,0.000000,1.000000
fog, 27, 0.658000,0.001000,0.000000,1.000000
fog, 52, 0.680700,0.001000,0.000000,1.000000
fog, 77, 0.711200,0.001000,0.000000,1.000000
fog, 102, 0.711500,0.001000,0.000000,1.000000
fog, 127, 0.719800,0.001000,0.000000,1.000000
fog, 152, 0.728700,0.001000,0.000000,1.000000
fog, 177, 0.714700,0.001000,0.000000,1.000000
fog, 202, 0.734800,0.001000,0.000000,1.000000
