noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.476400,0.001000,0.000000,1.000000
contrast, 27, 0.483300,0.001000,0.000000,1.000000
contrast, 52, 0.575200,0.001000,0.000000,1.000000
contrast, 77, 0.600500,0.001000,0.000000,1.000000
contrast, 102, 0.624400,0.001000,0.000000,1.000000
contrast, 127, 0.674100,0.001000,0.000000,1.000000
contrast, 152, 0.695700,0.001000,0.000000,1.000000
contrast, 177, 0.660100,0.001000,0.000000,1.000000
contrast, 202, 0.704900,0.001000,0.000000,1.000000
motion_blur, 2, 0.726500,0.001000,0.000000,1.000000
motion_blur, 27, 0.725600,0.001000,0.000000,1.000000
motion_blur, 52, 0.583400,0.001000,0.000000,1.000000
motion_blur, 77, 0.740400,0.001000,0.000000,1.000000
motion_blur, 102, 0.749800,0.001000,0.000000,1.000000
motion_blur, 127, 0.711200,0.001000,0.000000,1.000000
motion_blur, 152, 0.735200,0.001000,0.000000,1.000000
motion_blur, 177, 0.680000,0.001000,0.000000,1.000000
motion_blur, 202, 0.760500,0.001000,0.000000,1.000000
fog, 2, 0.656300,0.001000,0.000000,1.000000
fog, 27, 0.652600,0.001000,0.000000,1.000000
fog, 52, 0.646000,0.001000,0.000000,1.000000
fog, 77, 0.697200,0.001000,0.000000,1.000000
fog, 102, 0.693000,0.001000,0.000000,1.000000
fog, 127, 0.701300,0.001000,0.000000,1.000000
fog, 152, 0.705700,0.001000,0.000000,1.000000
fog, 177, 0.691200,0.001000,0.000000,1.000000
fog, 202, 0.709800,0.001000,0.000000,1.000000
