noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.780200,0.000000,0.000000,0.000000
brightness, 1, 0.100000,0.010000,0.000000,10.000000
brightness, 2, 0.100100,0.010000,0.000000,10.000000
brightness, 4, 0.140900,0.010000,0.000000,10.000000
brightness, 6, 0.354100,0.010000,0.000000,10.000000
brightness, 8, 0.616700,0.010000,0.000000,10.000000
brightness, 10, 0.663300,0.010000,0.000000,10.000000
brightness, 12, 0.650000,0.010000,0.000000,10.000000
brightness, 14, 0.670100,0.010000,0.000000,10.000000
brightness, 16, 0.673500,0.010000,0.000000,10.000000
brightness, 18, 0.671500,0.010000,0.000000,10.000000
brightness, 20, 0.682800,0.010000,0.000000,10.000000
brightness, 22, 0.632900,0.010000,0.000000,10.000000
brightness, 24, 0.680300,0.010000,0.000000,10.000000
brightness, 26, 0.689500,0.010000,0.000000,10.000000
brightness, 28, 0.708000,0.010000,0.000000,10.000000
brightness, 30, 0.698000,0.010000,0.000000,10.000000
brightness, 32, 0.683200,0.010000,0.000000,10.000000
brightness, 34, 0.703200,0.010000,0.000000,10.000000
brightness, 36, 0.744000,0.010000,0.000000,10.000000
brightness, 38, 0.718000,0.010000,0.000000,10.000000
brightness, 40, 0.752900,0.010000,0.000000,10.000000
brightness, 42, 0.713700,0.010000,0.000000,10.000000
brightness, 44, 0.723600,0.010000,0.000000,10.000000
brightness, 46, 0.716300,0.010000,0.000000,10.000000
brightness, 48, 0.729800,0.010000,0.000000,10.000000
brightness, 50, 0.624000,0.010000,0.000000,10.000000
brightness, 52, 0.741600,0.010000,0.000000,10.000000
brightness, 54, 0.718200,0.010000,0.000000,10.000000
brightness, 56, 0.725700,0.010000,0.000000,10.000000
brightness, 58, 0.721100,0.010000,0.000000,10.000000
brightness, 60, 0.704900,0.010000,0.000000,10.000000
brightness, 62, 0.687600,0.010000,0.000000,10.000000
brightness, 64, 0.685500,0.010000,0.000000,10.000000
brightness, 66, 0.100000,0.010000,0.000000,10.000000
brightness, 68, 0.158400,0.010000,0.000000,10.000000
brightness, 70, 0.291600,0.010000,0.000000,10.000000
brightness, 72, 0.215900,0.010000,0.000000,10.000000
brightness, 74, 0.414700,0.010000,0.000000,10.000000
brightness, 76, 0.442200,0.010000,0.000000,10.000000
brightness, 78, 0.545400,0.010000,0.000000,10.000000
brightness, 80, 0.541700,0.010000,0.000000,10.000000
brightness, 82, 0.474600,0.010000,0.000000,10.000000
brightness, 84, 0.551200,0.010000,0.000000,10.000000
brightness, 86, 0.573900,0.010000,0.000000,10.000000
brightness, 88, 0.572600,0.010000,0.000000,10.000000
brightness, 90, 0.625800,0.010000,0.000000,10.000000
brightness, 92, 0.628200,0.010000,0.000000,10.000000
brightness, 94, 0.598100,0.010000,0.000000,10.000000
brightness, 96, 0.597700,0.010000,0.000000,10.000000
brightness, 98, 0.666900,0.010000,0.000000,10.000000
brightness, 100, 0.651400,0.010000,0.000000,10.000000
contrast, 0, 0.269900,0.000000,0.000000,0.000000
contrast, 1, 0.100000,0.010000,0.000000,10.000000
contrast, 2, 0.100000,0.010000,0.000000,10.000000
contrast, 4, 0.096500,0.010000,0.000000,10.000000
contrast, 6, 0.130300,0.010000,0.000000,10.000000
contrast, 8, 0.124200,0.010000,0.000000,10.000000
contrast, 10, 0.133000,0.010000,0.000000,10.000000
contrast, 12, 0.138500,0.010000,0.000000,10.000000
contrast, 14, 0.179100,0.010000,0.000000,10.000000
contrast, 16, 0.185300,0.010000,0.000000,10.000000
contrast, 18, 0.187500,0.010000,0.000000,10.000000
contrast, 20, 0.180200,0.010000,0.000000,10.000000
contrast, 22, 0.300500,0.010000,0.000000,10.000000
contrast, 24, 0.234300,0.010000,0.000000,10.000000
contrast, 26, 0.226600,0.010000,0.000000,10.000000
contrast, 28, 0.210600,0.010000,0.000000,10.000000
contrast, 30, 0.274500,0.010000,0.000000,10.000000
contrast, 32, 0.184500,0.010000,0.000000,10.000000
contrast, 34, 0.182400,0.010000,0.000000,10.000000
contrast, 36, 0.231300,0.010000,0.000000,10.000000
contrast, 38, 0.234100,0.010000,0.000000,10.000000
contrast, 40, 0.246100,0.010000,0.000000,10.000000
contrast, 42, 0.241800,0.010000,0.000000,10.000000
contrast, 44, 0.227500,0.010000,0.000000,10.000000
contrast, 46, 0.222400,0.010000,0.000000,10.000000
contrast, 48, 0.329300,0.010000,0.000000,10.000000
contrast, 50, 0.300300,0.010000,0.000000,10.000000
contrast, 52, 0.243300,0.010000,0.000000,10.000000
contrast, 54, 0.284400,0.010000,0.000000,10.000000
contrast, 56, 0.269300,0.010000,0.000000,10.000000
contrast, 58, 0.299500,0.010000,0.000000,10.000000
contrast, 60, 0.213900,0.010000,0.000000,10.000000
contrast, 62, 0.347200,0.010000,0.000000,10.000000
contrast, 64, 0.355500,0.010000,0.000000,10.000000
contrast, 66, 0.099900,0.010000,0.000000,10.000000
contrast, 68, 0.095400,0.010000,0.000000,10.000000
contrast, 70, 0.158300,0.010000,0.000000,10.000000
contrast, 72, 0.165200,0.010000,0.000000,10.000000
contrast, 74, 0.100000,0.010000,0.000000,10.000000
contrast, 76, 0.128200,0.010000,0.000000,10.000000
contrast, 78, 0.189500,0.010000,0.000000,10.000000
contrast, 80, 0.284500,0.010000,0.000000,10.000000
contrast, 82, 0.296100,0.010000,0.000000,10.000000
contrast, 84, 0.355600,0.010000,0.000000,10.000000
contrast, 86, 0.285900,0.010000,0.000000,10.000000
contrast, 88, 0.179600,0.010000,0.000000,10.000000
contrast, 90, 0.201500,0.010000,0.000000,10.000000
contrast, 92, 0.312900,0.010000,0.000000,10.000000
contrast, 94, 0.329700,0.010000,0.000000,10.000000
contrast, 96, 0.303600,0.010000,0.000000,10.000000
contrast, 98, 0.367500,0.010000,0.000000,10.000000
contrast, 100, 0.177100,0.010000,0.000000,10.000000
defocus_blur, 0, 0.583800,0.000000,0.000000,0.000000
defocus_blur, 1, 0.100100,0.010000,0.000000,10.000000
defocus_blur, 2, 0.119500,0.010000,0.000000,10.000000
defocus_blur, 4, 0.108000,0.010000,0.000000,10.000000
defocus_blur, 6, 0.249500,0.010000,0.000000,10.000000
defocus_blur, 8, 0.337000,0.010000,0.000000,10.000000
defocus_blur, 10, 0.517300,0.010000,0.000000,10.000000
defocus_blur, 12, 0.418000,0.010000,0.000000,10.000000
defocus_blur, 14, 0.482800,0.010000,0.000000,10.000000
defocus_blur, 16, 0.349600,0.010000,0.000000,10.000000
defocus_blur, 18, 0.487100,0.010000,0.000000,10.000000
defocus_blur, 20, 0.487000,0.010000,0.000000,10.000000
defocus_blur, 22, 0.467700,0.010000,0.000000,10.000000
defocus_blur, 24, 0.460500,0.010000,0.000000,10.000000
defocus_blur, 26, 0.512100,0.010000,0.000000,10.000000
defocus_blur, 28, 0.519400,0.010000,0.000000,10.000000
defocus_blur, 30, 0.544600,0.010000,0.000000,10.000000
defocus_blur, 32, 0.520100,0.010000,0.000000,10.000000
defocus_blur, 34, 0.484400,0.010000,0.000000,10.000000
defocus_blur, 36, 0.460800,0.010000,0.000000,10.000000
defocus_blur, 38, 0.460200,0.010000,0.000000,10.000000
defocus_blur, 40, 0.428300,0.010000,0.000000,10.000000
defocus_blur, 42, 0.400300,0.010000,0.000000,10.000000
defocus_blur, 44, 0.373800,0.010000,0.000000,10.000000
defocus_blur, 46, 0.382700,0.010000,0.000000,10.000000
defocus_blur, 48, 0.456400,0.010000,0.000000,10.000000
defocus_blur, 50, 0.457800,0.010000,0.000000,10.000000
defocus_blur, 52, 0.492500,0.010000,0.000000,10.000000
defocus_blur, 54, 0.449400,0.010000,0.000000,10.000000
defocus_blur, 56, 0.457400,0.010000,0.000000,10.000000
defocus_blur, 58, 0.505400,0.010000,0.000000,10.000000
defocus_blur, 60, 0.474700,0.010000,0.000000,10.000000
defocus_blur, 62, 0.396800,0.010000,0.000000,10.000000
defocus_blur, 64, 0.477500,0.010000,0.000000,10.000000
defocus_blur, 66, 0.050200,0.010000,0.000000,10.000000
defocus_blur, 68, 0.126400,0.010000,0.000000,10.000000
defocus_blur, 70, 0.171200,0.010000,0.000000,10.000000
defocus_blur, 72, 0.187500,0.010000,0.000000,10.000000
defocus_blur, 74, 0.189300,0.010000,0.000000,10.000000
defocus_blur, 76, 0.262300,0.010000,0.000000,10.000000
defocus_blur, 78, 0.352000,0.010000,0.000000,10.000000
defocus_blur, 80, 0.344600,0.010000,0.000000,10.000000
defocus_blur, 82, 0.383200,0.010000,0.000000,10.000000
defocus_blur, 84, 0.387300,0.010000,0.000000,10.000000
defocus_blur, 86, 0.421600,0.010000,0.000000,10.000000
defocus_blur, 88, 0.385000,0.010000,0.000000,10.000000
defocus_blur, 90, 0.461300,0.010000,0.000000,10.000000
defocus_blur, 92, 0.515100,0.010000,0.000000,10.000000
defocus_blur, 94, 0.440300,0.010000,0.000000,10.000000
defocus_blur, 96, 0.476900,0.010000,0.000000,10.000000
defocus_blur, 98, 0.413400,0.010000,0.000000,10.000000
defocus_blur, 100, 0.521200,0.010000,0.000000,10.000000
elastic_transform, 0, 0.714100,0.000000,0.000000,0.000000
elastic_transform, 1, 0.100000,0.010000,0.000000,10.000000
elastic_transform, 2, 0.100100,0.010000,0.000000,10.000000
elastic_transform, 4, 0.158600,0.010000,0.000000,10.000000
elastic_transform, 6, 0.192000,0.010000,0.000000,10.000000
elastic_transform, 8, 0.203200,0.010000,0.000000,10.000000
elastic_transform, 10, 0.245600,0.010000,0.000000,10.000000
elastic_transform, 12, 0.372700,0.010000,0.000000,10.000000
elastic_transform, 14, 0.385900,0.010000,0.000000,10.000000
elastic_transform, 16, 0.191200,0.010000,0.000000,10.000000
elastic_transform, 18, 0.469500,0.010000,0.000000,10.000000
elastic_transform, 20, 0.447000,0.010000,0.000000,10.000000
elastic_transform, 22, 0.533000,0.010000,0.000000,10.000000
elastic_transform, 24, 0.493200,0.010000,0.000000,10.000000
elastic_transform, 26, 0.553600,0.010000,0.000000,10.000000
elastic_transform, 28, 0.572900,0.010000,0.000000,10.000000
elastic_transform, 30, 0.578800,0.010000,0.000000,10.000000
elastic_transform, 32, 0.552800,0.010000,0.000000,10.000000
elastic_transform, 34, 0.583400,0.010000,0.000000,10.000000
elastic_transform, 36, 0.542200,0.010000,0.000000,10.000000
elastic_transform, 38, 0.578200,0.010000,0.000000,10.000000
elastic_transform, 40, 0.556100,0.010000,0.000000,10.000000
elastic_transform, 42, 0.558000,0.010000,0.000000,10.000000
elastic_transform, 44, 0.590600,0.010000,0.000000,10.000000
elastic_transform, 46, 0.616100,0.010000,0.000000,10.000000
elastic_transform, 48, 0.598600,0.010000,0.000000,10.000000
elastic_transform, 50, 0.586500,0.010000,0.000000,10.000000
elastic_transform, 52, 0.611500,0.010000,0.000000,10.000000
elastic_transform, 54, 0.609100,0.010000,0.000000,10.000000
elastic_transform, 56, 0.635600,0.010000,0.000000,10.000000
elastic_transform, 58, 0.544900,0.010000,0.000000,10.000000
elastic_transform, 60, 0.605100,0.010000,0.000000,10.000000
elastic_transform, 62, 0.598800,0.010000,0.000000,10.000000
elastic_transform, 64, 0.637700,0.010000,0.000000,10.000000
elastic_transform, 66, 0.100000,0.010000,0.000000,10.000000
elastic_transform, 68, 0.228900,0.010000,0.000000,10.000000
elastic_transform, 70, 0.143100,0.010000,0.000000,10.000000
elastic_transform, 72, 0.247900,0.010000,0.000000,10.000000
elastic_transform, 74, 0.383200,0.010000,0.000000,10.000000
elastic_transform, 76, 0.194000,0.010000,0.000000,10.000000
elastic_transform, 78, 0.190600,0.010000,0.000000,10.000000
elastic_transform, 80, 0.475300,0.010000,0.000000,10.000000
elastic_transform, 82, 0.472700,0.010000,0.000000,10.000000
elastic_transform, 84, 0.525400,0.010000,0.000000,10.000000
elastic_transform, 86, 0.376500,0.010000,0.000000,10.000000
elastic_transform, 88, 0.527100,0.010000,0.000000,10.000000
elastic_transform, 90, 0.528500,0.010000,0.000000,10.000000
elastic_transform, 92, 0.448700,0.010000,0.000000,10.000000
elastic_transform, 94, 0.544300,0.010000,0.000000,10.000000
elastic_transform, 96, 0.441900,0.010000,0.000000,10.000000
elastic_transform, 98, 0.532100,0.010000,0.000000,10.000000
elastic_transform, 100, 0.563200,0.010000,0.000000,10.000000
fog, 0, 0.493200,0.000000,0.000000,0.000000
fog, 1, 0.099800,0.010000,0.000000,10.000000
fog, 2, 0.121600,0.010000,0.000000,10.000000
fog, 4, 0.199400,0.010000,0.000000,10.000000
fog, 6, 0.264900,0.010000,0.000000,10.000000
fog, 8, 0.300600,0.010000,0.000000,10.000000
fog, 10, 0.370000,0.010000,0.000000,10.000000
fog, 12, 0.204000,0.010000,0.000000,10.000000
fog, 14, 0.274800,0.010000,0.000000,10.000000
fog, 16, 0.340100,0.010000,0.000000,10.000000
fog, 18, 0.346300,0.010000,0.000000,10.000000
fog, 20, 0.413000,0.010000,0.000000,10.000000
fog, 22, 0.458800,0.010000,0.000000,10.000000
fog, 24, 0.398500,0.010000,0.000000,10.000000
fog, 26, 0.416500,0.010000,0.000000,10.000000
fog, 28, 0.427000,0.010000,0.000000,10.000000
fog, 30, 0.417100,0.010000,0.000000,10.000000
fog, 32, 0.502900,0.010000,0.000000,10.000000
fog, 34, 0.483400,0.010000,0.000000,10.000000
fog, 36, 0.463600,0.010000,0.000000,10.000000
fog, 38, 0.421800,0.010000,0.000000,10.000000
fog, 40, 0.505400,0.010000,0.000000,10.000000
fog, 42, 0.289300,0.010000,0.000000,10.000000
fog, 44, 0.516100,0.010000,0.000000,10.000000
fog, 46, 0.443700,0.010000,0.000000,10.000000
fog, 48, 0.422700,0.010000,0.000000,10.000000
fog, 50, 0.501100,0.010000,0.000000,10.000000
fog, 52, 0.417600,0.010000,0.000000,10.000000
fog, 54, 0.471800,0.010000,0.000000,10.000000
fog, 56, 0.517500,0.010000,0.000000,10.000000
fog, 58, 0.474700,0.010000,0.000000,10.000000
fog, 60, 0.494300,0.010000,0.000000,10.000000
fog, 62, 0.472000,0.010000,0.000000,10.000000
fog, 64, 0.513100,0.010000,0.000000,10.000000
fog, 66, 0.100000,0.010000,0.000000,10.000000
fog, 68, 0.100000,0.010000,0.000000,10.000000
fog, 70, 0.137200,0.010000,0.000000,10.000000
fog, 72, 0.130800,0.010000,0.000000,10.000000
fog, 74, 0.174900,0.010000,0.000000,10.000000
fog, 76, 0.313000,0.010000,0.000000,10.000000
fog, 78, 0.299200,0.010000,0.000000,10.000000
fog, 80, 0.160200,0.010000,0.000000,10.000000
fog, 82, 0.126600,0.010000,0.000000,10.000000
fog, 84, 0.400100,0.010000,0.000000,10.000000
fog, 86, 0.221200,0.010000,0.000000,10.000000
fog, 88, 0.238200,0.010000,0.000000,10.000000
fog, 90, 0.350400,0.010000,0.000000,10.000000
fog, 92, 0.462500,0.010000,0.000000,10.000000
fog, 94, 0.171300,0.010000,0.000000,10.000000
fog, 96, 0.421300,0.010000,0.000000,10.000000
fog, 98, 0.390500,0.010000,0.000000,10.000000
fog, 100, 0.428400,0.010000,0.000000,10.000000
frost, 0, 0.661900,0.000000,0.000000,0.000000
frost, 1, 0.100000,0.010000,0.000000,10.000000
frost, 2, 0.158100,0.010000,0.000000,10.000000
frost, 4, 0.363700,0.010000,0.000000,10.000000
frost, 6, 0.312300,0.010000,0.000000,10.000000
frost, 8, 0.443900,0.010000,0.000000,10.000000
frost, 10, 0.469600,0.010000,0.000000,10.000000
frost, 12, 0.472400,0.010000,0.000000,10.000000
frost, 14, 0.506500,0.010000,0.000000,10.000000
frost, 16, 0.595600,0.010000,0.000000,10.000000
frost, 18, 0.610100,0.010000,0.000000,10.000000
frost, 20, 0.594300,0.010000,0.000000,10.000000
frost, 22, 0.588300,0.010000,0.000000,10.000000
frost, 24, 0.545300,0.010000,0.000000,10.000000
frost, 26, 0.547500,0.010000,0.000000,10.000000
frost, 28, 0.555800,0.010000,0.000000,10.000000
