noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 2, 0.625700,0.000010,0.750000,1.000000
brightness, 52, 0.758600,0.010000,0.750000,1.000000
brightness, 102, 0.783200,0.001000,0.250000,1.000000
brightness, 152, 0.777400,0.001000,2.000000,1.000000
brightness, 202, 0.773900,0.001000,0.250000,1.000000
brightness, 252, 0.793900,0.001000,0.250000,1.000000
brightness, 302, 0.782300,0.010000,0.500000,1.000000
brightness, 352, 0.783200,0.010000,0.500000,1.000000
contrast, 2, 0.100300,0.001000,0.250000,1.000000
contrast, 52, 0.392300,0.010000,0.250000,1.000000
contrast, 102, 0.554000,0.001000,0.500000,1.000000
contrast, 152, 0.637700,0.001000,0.500000,1.000000
contrast, 202, 0.564600,0.001000,2.000000,1.000000
contrast, 252, 0.636500,0.001000,1.000000,1.000000
contrast, 302, 0.609900,0.010000,0.500000,1.000000
contrast, 352, 0.630300,0.010000,0.250000,1.000000
defocus_blur, 2, 0.670700,0.000010,2.000000,1.000000
defocus_blur, 52, 0.678400,0.010000,1.000000,1.000000
defocus_blur, 102, 0.734800,0.001000,0.500000,1.000000
defocus_blur, 152, 0.746900,0.001000,0.250000,1.000000
defocus_blur, 202, 0.703600,0.001000,2.000000,1.000000
defocus_blur, 252, 0.749500,0.001000,2.000000,1.000000
defocus_blur, 302, 0.711900,0.010000,0.750000,1.000000
defocus_blur, 352, 0.759200,0.010000,0.750000,1.000000
elastic_transform, 2, 0.557700,0.000100,0.750000,1.000000
elastic_transform, 52, 0.680200,0.010000,1.000000,1.000000
elastic_transform, 102, 0.704200,0.001000,0.500000,1.000000
elastic_transform, 152, 0.702200,0.001000,2.000000,1.000000
elastic_transform, 202, 0.679800,0.001000,0.750000,1.000000
elastic_transform, 252, 0.711300,0.001000,1.000000,1.000000
elastic_transform, 302, 0.686700,0.010000,0.250000,1.000000
elastic_transform, 352, 0.716500,0.001000,2.000000,1.000000
fog, 2, 0.490600,0.000010,0.750000,1.000000
fog, 52, 0.488300,0.010000,1.000000,1.000000
