noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.562700,0.001000,0.000000,1.000000
contrast, 27, 0.575400,0.001000,0.000000,1.000000
contrast, 52, 0.468700,0.001000,0.000000,1.000000
contrast, 77, 0.682900,0.001000,0.000000,1.000000
contrast, 102, 0.706100,0.001000,0.000000,1.000000
contrast, 127, 0.700500,0.001000,0.000000,1.000000
contrast, 152, 0.704600,0.001000,0.000000,1.000000
contrast, 177, 0.657900,0.001000,0.000000,1.000000
contrast, 202, 0.701900,0.001000,0.000000,1.000000
motion_blur, 2, 0.730300,0.001000,0.000000,1.000000
motion_blur, 27, 0.745800,0.001000,0.000000,1.000000
motion_blur, 52, 0.640700,0.001000,0.000000,1.000000
motion_blur, 77, 0.728600,0.001000,0.000000,1.000000
motion_blur, 102, 0.736500,0.001000,0.000000,1.000000
motion_blur, 127, 0.715500,0.001000,0.000000,1.000000
motion_blur, 152, 0.724900,0.001000,0.000000,1.000000
motion_blur, 177, 0.689100,0.001000,0.000000,1.000000
motion_blur, 202, 0.719200,0.001000,0.000000,1.000000
fog, 2, 0.691400,0.001000,0.000000,1.000000
fog, 27, 0.686400,0.001000,0.000000,1.000000
fog, 52, 0.632200,0.001000,0.000000,1.000000
fog, 77, 0.703400,0.001000,0.000000,1.000000
fog, 102, 0.712200,0.001000,0.000000,1.000000
fog, 127, 0.690100,0.001000,0.000000,1.000000
fog, 152, 0.696400,0.001000,0.000000,1.000000
fog, 177, 0.644600,0.001000,0.000000,1.000000
fog, 202, 0.685500,0.001000,0.000000,1.000000
