noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.495200,0.001000,0.000000,1.000000
contrast, 27, 0.499600,0.001000,0.000000,1.000000
contrast, 52, 0.581300,0.001000,0.000000,1.000000
contrast, 77, 0.623300,0.001000,0.000000,1.000000
contrast, 102, 0.629100,0.001000,0.000000,1.000000
contrast, 127, 0.713700,0.001000,0.000000,1.000000
contrast, 152, 0.718000,0.001000,0.000000,1.000000
contrast, 177, 0.717000,0.001000,0.000000,1.000000
contrast, 202, 0.730600,0.001000,0.000000,1.000000
motion_blur, 2, 0.738100,0.001000,0.000000,1.000000
motion_blur, 27, 0.733500,0.001000,0.000000,1.000000
motion_blur, 52, 0.741700,0.001000,0.000000,1.000000
motion_blur, 77, 0.752700,0.001000,0.000000,1.000000
motion_blur, 102, 0.761600,0.001000,0.000000,1.000000
motion_blur, 127, 0.748900,0.001000,0.000000,1.000000
motion_blur, 152, 0.780000,0.001000,0.000000,1.000000
motion_blur, 177, 0.742100,0.001000,0.000000,1.000000
motion_blur, 202, 0.778900,0.001000,0.000000,1.000000
fog, 2, 0.664800,0.001000,0.000000,1.000000
fog, 27, 0.657900,0.001000,0.000000,1.000000
fog, 52, 0.684800,0.001000,0.000000,1.000000
fog, 77, 0.709300,0.001000,0.000000,1.000000
fog, 102, 0.711000,0.001000,0.000000,1.000000
fog, 127, 0.719100,0.001000,0.000000,1.000000
fog, 152, 0.731700,0.001000,0.000000,1.000000
fog, 177, 0.712400,0.001000,0.000000,1.000000
fog, 202, 0.735400,0.001000,0.000000,1.000000
