noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 2, 0.674100,0.010000,1.000000,1.000000
brightness, 52, 0.649400,0.010000,0.750000,1.000000
brightness, 102, 0.626100,0.010000,0.250000,1.000000
brightness, 152, 0.635400,0.010000,0.750000,1.000000
brightness, 202, 0.713200,0.010000,0.500000,1.000000
brightness, 252, 0.736400,0.010000,0.750000,1.000000
brightness, 302, 0.719900,0.010000,0.750000,1.000000
brightness, 352, 0.716600,0.010000,0.500000,1.000000
brightness, 402, 0.696900,0.001000,0.500000,1.000000
contrast, 2, 0.175300,0.010000,0.250000,1.000000
contrast, 52, 0.364300,0.001000,2.000000,1.000000
contrast, 102, 0.351000,0.000100,1.000000,1.000000
contrast, 152, 0.299600,0.001000,0.500000,1.000000
contrast, 202, 0.515300,0.010000,0.750000,1.000000
contrast, 252, 0.449300,0.010000,0.750000,1.000000
contrast, 302, 0.447900,0.010000,0.250000,1.000000
contrast, 352, 0.475900,0.001000,0.250000,1.000000
contrast, 402, 0.254500,0.000010,1.000000,1.000000
defocus_blur, 2, 0.578900,0.010000,0.750000,1.000000
defocus_blur, 52, 0.592000,0.010000,0.250000,1.000000
defocus_blur, 102, 0.550800,0.010000,0.750000,1.000000
defocus_blur, 152, 0.675600,0.001000,0.250000,1.000000
defocus_blur, 202, 0.674700,0.010000,0.500000,1.000000
defocus_blur, 252, 0.664800,0.010000,0.250000,1.000000
defocus_blur, 302, 0.656000,0.010000,0.250000,1.000000
defocus_blur, 352, 0.598300,0.010000,0.500000,1.000000
defocus_blur, 402, 0.635900,0.000010,1.000000,1.000000
elastic_transform, 2, 0.621400,0.010000,1.000000,1.000000
elastic_transform, 52, 0.566600,0.010000,0.500000,1.000000
elastic_transform, 102, 0.587000,0.010000,0.250000,1.000000
elastic_transform, 152, 0.612400,0.001000,0.750000,1.000000
elastic_transform, 202, 0.661400,0.010000,0.500000,1.000000
elastic_transform, 252, 0.674200,0.010000,0.750000,1.000000
elastic_transform, 302, 0.659700,0.010000,0.500000,1.000000
elastic_transform, 352, 0.632200,0.010000,0.250000,1.000000
elastic_transform, 402, 0.662400,0.000100,0.250000,1.000000
fog, 2, 0.359100,0.010000,1.000000,1.000000
fog, 52, 0.582000,0.001000,2.000000,1.000000
fog, 102, 0.440500,0.010000,0.250000,1.000000
fog, 152, 0.513600,0.001000,0.750000,1.000000
fog, 202, 0.550100,0.010000,0.750000,1.000000
fog, 252, 0.571200,0.010000,0.500000,1.000000
fog, 302, 0.585100,0.010000,0.750000,1.000000
fog, 352, 0.540800,0.010000,0.250000,1.000000
fog, 402, 0.511500,0.000010,1.000000,1.000000
frost, 2, 0.486400,0.010000,0.750000,1.000000
frost, 52, 0.593200,0.010000,0.750000,1.000000
frost, 102, 0.647800,0.001000,1.000000,1.000000
frost, 152, 0.588500,0.010000,0.500000,1.000000
frost, 202, 0.678400,0.010000,0.500000,1.000000
frost, 252, 0.651300,0.010000,0.500000,1.000000
frost, 302, 0.672400,0.010000,0.750000,1.000000
frost, 352, 0.647600,0.010000,0.750000,1.000000
frost, 402, 0.619300,0.001000,2.000000,1.000000
gaussian_blur, 2, 0.529700,0.010000,0.250000,1.000000
gaussian_blur, 52, 0.511200,0.010000,1.000000,1.000000
gaussian_blur, 102, 0.567700,0.010000,0.500000,1.000000
gaussian_blur, 152, 0.627800,0.001000,0.500000,1.000000
gaussian_blur, 202, 0.649600,0.010000,0.250000,1.000000
gaussian_blur, 252, 0.638500,0.010000,0.250000,1.000000
gaussian_blur, 302, 0.637800,0.010000,0.750000,1.000000
gaussian_blur, 352, 0.650600,0.010000,0.500000,1.000000
gaussian_blur, 402, 0.602900,0.001000,2.000000,1.000000
gaussian_noise, 2, 0.644400,0.010000,0.500000,1.000000
gaussian_noise, 52, 0.610300,0.010000,0.500000,1.000000
gaussian_noise, 102, 0.620600,0.010000,0.500000,1.000000
gaussian_noise, 152, 0.492800,0.010000,0.750000,1.000000
gaussian_noise, 202, 0.682700,0.010000,0.750000,1.000000
gaussian_noise, 252, 0.677800,0.010000,0.500000,1.000000
gaussian_noise, 302, 0.681300,0.010000,0.750000,1.000000
gaussian_noise, 352, 0.654200,0.010000,0.250000,1.000000
gaussian_noise, 402, 0.684700,0.000010,0.500000,1.000000
glass_blur, 2, 0.501000,0.010000,0.750000,1.000000
glass_blur, 52, 0.502700,0.010000,0.500000,1.000000
glass_blur, 102, 0.528700,0.010000,0.250000,1.000000
glass_blur, 152, 0.499600,0.010000,0.500000,1.000000
glass_blur, 202, 0.549400,0.010000,0.750000,1.000000
glass_blur, 252, 0.606300,0.010000,0.500000,1.000000
glass_blur, 302, 0.603200,0.010000,0.500000,1.000000
glass_blur, 352, 0.569100,0.010000,0.500000,1.000000
glass_blur, 402, 0.557500,0.001000,0.500000,1.000000
impulse_noise, 2, 0.504900,0.010000,0.500000,1.000000
impulse_noise, 52, 0.500100,0.010000,0.250000,1.000000
impulse_noise, 102, 0.569800,0.010000,0.500000,1.000000
impulse_noise, 152, 0.612200,0.001000,2.000000,1.000000
impulse_noise, 202, 0.589300,0.010000,0.250000,1.000000
impulse_noise, 252, 0.602300,0.010000,0.250000,1.000000
impulse_noise, 302, 0.604500,0.010000,0.750000,1.000000
impulse_noise, 352, 0.620500,0.010000,0.250000,1.000000
impulse_noise, 402, 0.611300,0.000010,0.500000,1.000000
jpeg_compression, 2, 0.675200,0.010000,1.000000,1.000000
jpeg_compression, 52, 0.662700,0.010000,0.750000,1.000000
jpeg_compression, 102, 0.669100,0.010000,0.500000,1.000000
jpeg_compression, 152, 0.581000,0.010000,0.750000,1.000000
jpeg_compression, 202, 0.703300,0.010000,0.500000,1.000000
jpeg_compression, 252, 0.681200,0.010000,0.500000,1.000000
jpeg_compression, 302, 0.707500,0.010000,0.500000,1.000000
jpeg_compression, 352, 0.709400,0.010000,0.500000,1.000000
jpeg_compression, 402, 0.589300,0.001000,1.000000,1.000000
motion_blur, 2, 0.644200,0.001000,0.250000,1.000000
motion_blur, 52, 0.586700,0.010000,0.500000,1.000000
motion_blur, 102, 0.524700,0.010000,0.250000,1.000000
motion_blur, 152, 0.525800,0.010000,0.750000,1.000000
motion_blur, 202, 0.637000,0.010000,0.750000,1.000000
motion_blur, 252, 0.629900,0.010000,0.750000,1.000000
motion_blur, 302, 0.598000,0.010000,0.250000,1.000000
motion_blur, 352, 0.612100,0.010000,0.750000,1.000000
motion_blur, 402, 0.557500,0.001000,0.750000,1.000000
pixelate, 2, 0.632400,0.010000,0.250000,1.000000
pixelate, 52, 0.617300,0.010000,0.250000,1.000000
pixelate, 102, 0.594700,0.010000,0.750000,1.000000
pixelate, 152, 0.568100,0.010000,0.750000,1.000000
pixelate, 202, 0.681900,0.010000,0.500000,1.000000
pixelate, 252, 0.692400,0.010000,0.750000,1.000000
pixelate, 302, 0.693600,0.010000,0.750000,1.000000
pixelate, 352, 0.654200,0.010000,0.750000,1.000000
pixelate, 402, 0.648600,0.001000,2.000000,1.000000
saturate, 2, 0.664500,0.010000,0.750000,1.000000
saturate, 52, 0.643900,0.010000,1.000000,1.000000
saturate, 102, 0.689400,0.010000,0.750000,1.000000
saturate, 152, 0.572200,0.010000,0.750000,1.000000
saturate, 202, 0.702500,0.010000,0.500000,1.000000
saturate, 252, 0.720700,0.010000,0.500000,1.000000
saturate, 302, 0.715700,0.010000,0.750000,1.000000
saturate, 352, 0.690000,0.010000,0.750000,1.000000
saturate, 402, 0.728000,0.000010,0.250000,1.000000
shot_noise, 2, 0.592000,0.010000,0.750000,1.000000
shot_noise, 52, 0.592100,0.010000,0.500000,1.000000
shot_noise, 102, 0.628100,0.010000,0.750000,1.000000
shot_noise, 152, 0.594900,0.010000,0.500000,1.000000
shot_noise, 202, 0.678000,0.010000,0.250000,1.000000
shot_noise, 252, 0.704000,0.010000,0.750000,1.000000
