noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.807200,0.000000,0.000000,0.000000
brightness, 1, 0.736000,0.000010,0.000000,10.000000
brightness, 2, 0.765400,0.000010,0.000000,10.000000
brightness, 4, 0.808000,0.000010,0.000000,10.000000
brightness, 6, 0.824100,0.000010,0.000000,10.000000
brightness, 8, 0.831500,0.000010,0.000000,10.000000
brightness, 10, 0.831900,0.000010,0.000000,10.000000
brightness, 12, 0.835600,0.000010,0.000000,10.000000
brightness, 14, 0.838200,0.000010,0.000000,10.000000
brightness, 16, 0.839100,0.000010,0.000000,10.000000
brightness, 18, 0.841900,0.000010,0.000000,10.000000
brightness, 20, 0.843500,0.000010,0.000000,10.000000
brightness, 22, 0.843200,0.000010,0.000000,10.000000
brightness, 24, 0.840500,0.000010,0.000000,10.000000
brightness, 26, 0.843200,0.000010,0.000000,10.000000
brightness, 28, 0.844600,0.000010,0.000000,10.000000
brightness, 30, 0.844500,0.000010,0.000000,10.000000
brightness, 32, 0.845400,0.000010,0.000000,10.000000
brightness, 34, 0.844700,0.000010,0.000000,10.000000
brightness, 36, 0.847200,0.000010,0.000000,10.000000
brightness, 38, 0.846700,0.000010,0.000000,10.000000
brightness, 40, 0.845300,0.000010,0.000000,10.000000
brightness, 42, 0.846200,0.000010,0.000000,10.000000
brightness, 44, 0.846800,0.000010,0.000000,10.000000
brightness, 46, 0.846000,0.000010,0.000000,10.000000
brightness, 48, 0.845200,0.000010,0.000000,10.000000
brightness, 50, 0.843900,0.000010,0.000000,10.000000
brightness, 52, 0.847400,0.000010,0.000000,10.000000
brightness, 54, 0.846200,0.000010,0.000000,10.000000
brightness, 56, 0.847100,0.000010,0.000000,10.000000
brightness, 58, 0.848600,0.000010,0.000000,10.000000
brightness, 60, 0.847400,0.000010,0.000000,10.000000
brightness, 62, 0.847300,0.000010,0.000000,10.000000
brightness, 64, 0.848200,0.000010,0.000000,10.000000
brightness, 66, 0.799100,0.000010,0.000000,10.000000
brightness, 68, 0.819800,0.000010,0.000000,10.000000
brightness, 70, 0.827700,0.000010,0.000000,10.000000
brightness, 72, 0.832300,0.000010,0.000000,10.000000
brightness, 74, 0.830400,0.000010,0.000000,10.000000
brightness, 76, 0.837600,0.000010,0.000000,10.000000
brightness, 78, 0.841800,0.000010,0.000000,10.000000
brightness, 80, 0.839700,0.000010,0.000000,10.000000
brightness, 82, 0.840300,0.000010,0.000000,10.000000
brightness, 84, 0.842800,0.000010,0.000000,10.000000
brightness, 86, 0.843500,0.000010,0.000000,10.000000
brightness, 88, 0.842300,0.000010,0.000000,10.000000
brightness, 90, 0.841500,0.000010,0.000000,10.000000
brightness, 92, 0.843200,0.000010,0.000000,10.000000
brightness, 94, 0.843200,0.000010,0.000000,10.000000
brightness, 96, 0.842500,0.000010,0.000000,10.000000
brightness, 98, 0.840900,0.000010,0.000000,10.000000
brightness, 100, 0.841900,0.000010,0.000000,10.000000
contrast, 0, 0.191800,0.000000,0.000000,0.000000
contrast, 1, 0.245200,0.000010,0.000000,10.000000
contrast, 2, 0.265600,0.000010,0.000000,10.000000
contrast, 4, 0.241400,0.000010,0.000000,10.000000
contrast, 6, 0.281400,0.000010,0.000000,10.000000
contrast, 8, 0.342800,0.000010,0.000000,10.000000
contrast, 10, 0.348600,0.000010,0.000000,10.000000
contrast, 12, 0.320500,0.000010,0.000000,10.000000
contrast, 14, 0.404000,0.000010,0.000000,10.000000
contrast, 16, 0.420900,0.000010,0.000000,10.000000
contrast, 18, 0.417400,0.000010,0.000000,10.000000
contrast, 20, 0.398200,0.000010,0.000000,10.000000
contrast, 22, 0.401700,0.000010,0.000000,10.000000
contrast, 24, 0.409200,0.000010,0.000000,10.000000
contrast, 26, 0.391700,0.000010,0.000000,10.000000
contrast, 28, 0.396200,0.000010,0.000000,10.000000
contrast, 30, 0.395300,0.000010,0.000000,10.000000
contrast, 32, 0.394600,0.000010,0.000000,10.000000
contrast, 34, 0.405700,0.000010,0.000000,10.000000
contrast, 36, 0.399700,0.000010,0.000000,10.000000
contrast, 38, 0.396200,0.000010,0.000000,10.000000
contrast, 40, 0.397800,0.000010,0.000000,10.000000
contrast, 42, 0.400800,0.000010,0.000000,10.000000
contrast, 44, 0.397300,0.000010,0.000000,10.000000
contrast, 46, 0.401500,0.000010,0.000000,10.000000
contrast, 48, 0.397200,0.000010,0.000000,10.000000
contrast, 50, 0.387500,0.000010,0.000000,10.000000
contrast, 52, 0.376000,0.000010,0.000000,10.000000
contrast, 54, 0.390400,0.000010,0.000000,10.000000
contrast, 56, 0.391600,0.000010,0.000000,10.000000
contrast, 58, 0.393200,0.000010,0.000000,10.000000
contrast, 60, 0.393400,0.000010,0.000000,10.000000
contrast, 62, 0.395000,0.000010,0.000000,10.000000
