noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.463000,0.001000,0.000000,1.000000
contrast, 27, 0.488200,0.001000,0.000000,1.000000
contrast, 52, 0.642000,0.000010,0.000000,1.000000
contrast, 77, 0.633200,0.001000,0.000000,1.000000
contrast, 102, 0.649500,0.001000,0.000000,1.000000
contrast, 127, 0.715500,0.001000,0.000000,1.000000
contrast, 152, 0.712900,0.001000,0.000000,1.000000
contrast, 177, 0.703300,0.000010,0.000000,1.000000
contrast, 202, 0.707500,0.000010,0.000000,1.000000
motion_blur, 2, 0.744200,0.000010,0.000000,1.000000
motion_blur, 27, 0.734100,0.001000,0.000000,1.000000
motion_blur, 52, 0.767400,0.000010,0.000000,1.000000
motion_blur, 77, 0.748700,0.001000,0.000000,1.000000
motion_blur, 102, 0.770300,0.000010,0.000000,1.000000
motion_blur, 127, 0.771900,0.000010,0.000000,1.000000
motion_blur, 152, 0.775000,0.000010,0.000000,1.000000
motion_blur, 177, 0.772000,0.000010,0.000000,1.000000
motion_blur, 202, 0.772500,0.000010,0.000000,1.000000
fog, 2, 0.679000,0.001000,0.000000,1.000000
fog, 27, 0.675600,0.001000,0.000000,1.000000
fog, 52, 0.715500,0.000010,0.000000,1.000000
fog, 77, 0.712600,0.001000,0.000000,1.000000
fog, 102, 0.718000,0.000010,0.000000,1.000000
fog, 127, 0.733200,0.001000,0.000000,1.000000
fog, 152, 0.738300,0.001000,0.000000,1.000000
fog, 177, 0.717600,0.000010,0.000000,1.000000
fog, 202, 0.738200,0.001000,0.000000,1.000000
