noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.468600,0.000000,0.000000,0.000000
brightness, 1, 0.208400,0.010000,0.750000,10.000000
brightness, 2, 0.385800,0.010000,0.250000,10.000000
brightness, 4, 0.400300,0.010000,2.000000,10.000000
brightness, 6, 0.450500,0.010000,0.500000,10.000000
brightness, 8, 0.479600,0.001000,1.000000,10.000000
brightness, 10, 0.490600,0.001000,1.000000,10.000000
brightness, 12, 0.470300,0.010000,0.750000,10.000000
brightness, 14, 0.510400,0.001000,0.750000,10.000000
brightness, 16, 0.517500,0.001000,1.000000,10.000000
brightness, 18, 0.522500,0.001000,0.500000,10.000000
brightness, 20, 0.521600,0.001000,1.000000,10.000000
brightness, 22, 0.526100,0.001000,1.000000,10.000000
brightness, 24, 0.528000,0.001000,2.000000,10.000000
brightness, 26, 0.485800,0.010000,1.000000,10.000000
brightness, 28, 0.537000,0.001000,0.500000,10.000000
brightness, 30, 0.541400,0.001000,0.500000,10.000000
brightness, 32, 0.516100,0.010000,2.000000,10.000000
brightness, 34, 0.539700,0.001000,0.750000,10.000000
brightness, 36, 0.539900,0.001000,0.750000,10.000000
brightness, 38, 0.540400,0.001000,2.000000,10.000000
brightness, 40, 0.534800,0.001000,2.000000,10.000000
brightness, 42, 0.536700,0.001000,1.000000,10.000000
brightness, 44, 0.537100,0.001000,2.000000,10.000000
brightness, 46, 0.537000,0.001000,0.500000,10.000000
brightness, 48, 0.538400,0.001000,1.000000,10.000000
brightness, 50, 0.539200,0.001000,0.500000,10.000000
brightness, 52, 0.539200,0.001000,0.750000,10.000000
brightness, 54, 0.539900,0.001000,0.250000,10.000000
brightness, 56, 0.543100,0.001000,0.250000,10.000000
brightness, 58, 0.520300,0.010000,2.000000,10.000000
brightness, 60, 0.527500,0.010000,2.000000,10.000000
brightness, 62, 0.544000,0.001000,1.000000,10.000000
brightness, 64, 0.520600,0.010000,0.500000,10.000000
brightness, 66, 0.373800,0.001000,1.000000,10.000000
brightness, 68, 0.500000,0.001000,0.500000,10.000000
brightness, 70, 0.514000,0.001000,0.250000,10.000000
brightness, 72, 0.524300,0.001000,2.000000,10.000000
brightness, 74, 0.532700,0.001000,2.000000,10.000000
brightness, 76, 0.535800,0.001000,0.250000,10.000000
brightness, 78, 0.545100,0.001000,0.500000,10.000000
brightness, 80, 0.540700,0.001000,0.500000,10.000000
brightness, 82, 0.543400,0.001000,0.250000,10.000000
brightness, 84, 0.544800,0.001000,0.250000,10.000000
brightness, 86, 0.544900,0.001000,0.500000,10.000000
brightness, 88, 0.544500,0.001000,2.000000,10.000000
brightness, 90, 0.544100,0.001000,0.750000,10.000000
brightness, 92, 0.549000,0.001000,0.750000,10.000000
brightness, 94, 0.550400,0.001000,2.000000,10.000000
brightness, 96, 0.549300,0.001000,0.250000,10.000000
brightness, 98, 0.549800,0.001000,1.000000,10.000000
brightness, 100, 0.549300,0.001000,0.750000,10.000000
contrast, 0, 0.083000,0.000000,0.000000,0.000000
contrast, 1, 0.053300,0.000100,2.000000,10.000000
contrast, 2, 0.068200,0.010000,0.250000,10.000000
contrast, 4, 0.115200,0.001000,0.750000,10.000000
contrast, 6, 0.129400,0.001000,1.000000,10.000000
contrast, 8, 0.132500,0.001000,0.250000,10.000000
contrast, 10, 0.126200,0.000010,0.250000,10.000000
contrast, 12, 0.145600,0.000010,0.250000,10.000000
contrast, 14, 0.159700,0.000010,0.500000,10.000000
contrast, 16, 0.165100,0.000010,1.000000,10.000000
contrast, 18, 0.170700,0.000010,1.000000,10.000000
contrast, 20, 0.176200,0.000010,1.000000,10.000000
contrast, 22, 0.178100,0.000010,0.750000,10.000000
contrast, 24, 0.183200,0.000010,0.750000,10.000000
contrast, 26, 0.188900,0.000100,0.250000,10.000000
contrast, 28, 0.195200,0.000010,1.000000,10.000000
contrast, 30, 0.202900,0.001000,0.250000,10.000000
contrast, 32, 0.210100,0.001000,2.000000,10.000000
contrast, 34, 0.171900,0.010000,1.000000,10.000000
contrast, 36, 0.202900,0.001000,0.500000,10.000000
contrast, 38, 0.199700,0.001000,0.250000,10.000000
contrast, 40, 0.196900,0.001000,0.250000,10.000000
