noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.807200,0.000000,0.000000,0.000000
brightness, 1, 0.736400,0.000010,2.000000,10.000000
brightness, 2, 0.765900,0.000010,0.750000,10.000000
brightness, 4, 0.807000,0.000010,1.000000,10.000000
brightness, 6, 0.827900,0.000100,1.000000,10.000000
brightness, 8, 0.832000,0.000010,0.750000,10.000000
brightness, 10, 0.832300,0.000010,0.250000,10.000000
brightness, 12, 0.835300,0.000010,0.750000,10.000000
brightness, 14, 0.834600,0.001000,0.500000,10.000000
brightness, 16, 0.838100,0.000010,1.000000,10.000000
brightness, 18, 0.840700,0.000010,0.250000,10.000000
brightness, 20, 0.843400,0.000100,2.000000,10.000000
brightness, 22, 0.842300,0.000010,0.750000,10.000000
brightness, 24, 0.840600,0.000010,0.750000,10.000000
brightness, 25, 0.842200,0.000100,0.500000,10.000000
brightness, 50, 0.839900,0.001000,2.000000,10.000000
brightness, 75, 0.828400,0.001000,0.750000,10.000000
brightness, 100, 0.844100,0.000100,0.500000,10.000000
contrast, 0, 0.191800,0.000000,0.000000,0.000000
contrast, 1, 0.155700,0.000100,1.000000,10.000000
contrast, 2, 0.351900,0.000100,2.000000,10.000000
contrast, 4, 0.425400,0.001000,0.750000,10.000000
contrast, 6, 0.444800,0.000100,2.000000,10.000000
contrast, 8, 0.387200,0.001000,0.250000,10.000000
contrast, 10, 0.400700,0.001000,0.500000,10.000000
contrast, 12, 0.399800,0.001000,0.500000,10.000000
contrast, 14, 0.400600,0.000100,1.000000,10.000000
contrast, 16, 0.393100,0.000100,2.000000,10.000000
contrast, 18, 0.403400,0.000100,1.000000,10.000000
contrast, 20, 0.408200,0.000100,2.000000,10.000000
contrast, 22, 0.394500,0.000010,2.000000,10.000000
contrast, 24, 0.396500,0.000100,0.250000,10.000000
contrast, 25, 0.425900,0.001000,1.000000,10.000000
contrast, 50, 0.406900,0.001000,0.750000,10.000000
contrast, 75, 0.569700,0.000100,0.500000,10.000000
contrast, 100, 0.616300,0.001000,1.000000,10.000000
defocus_blur, 0, 0.519000,0.000000,0.000000,0.000000
defocus_blur, 1, 0.576900,0.001000,0.500000,10.000000
defocus_blur, 2, 0.554500,0.000010,0.250000,10.000000
defocus_blur, 4, 0.656400,0.001000,2.000000,10.000000
defocus_blur, 6, 0.631600,0.001000,0.750000,10.000000
defocus_blur, 8, 0.689400,0.001000,2.000000,10.000000
defocus_blur, 10, 0.692700,0.001000,2.000000,10.000000
defocus_blur, 12, 0.711600,0.001000,2.000000,10.000000
defocus_blur, 14, 0.709500,0.001000,0.250000,10.000000
defocus_blur, 16, 0.701500,0.001000,0.500000,10.000000
defocus_blur, 18, 0.718100,0.001000,2.000000,10.000000
defocus_blur, 20, 0.709200,0.001000,0.250000,10.000000
defocus_blur, 22, 0.713200,0.001000,1.000000,10.000000
defocus_blur, 24, 0.709700,0.001000,1.000000,10.000000
defocus_blur, 25, 0.664300,0.001000,2.000000,10.000000
defocus_blur, 50, 0.714800,0.000010,0.750000,10.000000
defocus_blur, 75, 0.783700,0.000010,0.250000,10.000000
defocus_blur, 100, 0.796300,0.000010,0.500000,10.000000
elastic_transform, 0, 0.718300,0.000000,0.000000,0.000000
elastic_transform, 1, 0.627800,0.000100,2.000000,10.000000
elastic_transform, 2, 0.675300,0.001000,0.750000,10.000000
elastic_transform, 4, 0.694500,0.000100,0.250000,10.000000
elastic_transform, 6, 0.711100,0.000010,0.500000,10.000000
elastic_transform, 8, 0.714600,0.000100,0.250000,10.000000
elastic_transform, 10, 0.716500,0.000100,1.000000,10.000000
elastic_transform, 12, 0.717700,0.001000,2.000000,10.000000
elastic_transform, 14, 0.709100,0.001000,0.250000,10.000000
elastic_transform, 16, 0.717100,0.001000,1.000000,10.000000
elastic_transform, 18, 0.724000,0.000100,0.500000,10.000000
elastic_transform, 20, 0.716200,0.000100,1.000000,10.000000
elastic_transform, 22, 0.692800,0.001000,0.500000,10.000000
elastic_transform, 24, 0.696100,0.001000,2.000000,10.000000
elastic_transform, 25, 0.727800,0.001000,0.500000,10.000000
elastic_transform, 50, 0.719700,0.001000,1.000000,10.000000
elastic_transform, 75, 0.735600,0.000100,0.250000,10.000000
elastic_transform, 100, 0.740400,0.000100,0.750000,10.000000
fog, 0, 0.499400,0.000000,0.000000,0.000000
fog, 1, 0.482700,0.001000,2.000000,10.000000
fog, 2, 0.474900,0.001000,0.750000,10.000000
fog, 4, 0.566800,0.001000,2.000000,10.000000
fog, 6, 0.594800,0.001000,1.000000,10.000000
fog, 8, 0.587800,0.000100,0.250000,10.000000
fog, 10, 0.594500,0.000100,0.250000,10.000000
fog, 12, 0.595800,0.000010,0.500000,10.000000
fog, 14, 0.596200,0.001000,0.250000,10.000000
fog, 16, 0.603400,0.001000,2.000000,10.000000
fog, 18, 0.612200,0.001000,1.000000,10.000000
fog, 20, 0.619000,0.001000,2.000000,10.000000
fog, 22, 0.644500,0.001000,1.000000,10.000000
fog, 24, 0.625200,0.001000,0.750000,10.000000
fog, 25, 0.596200,0.001000,1.000000,10.000000
fog, 50, 0.627100,0.001000,0.500000,10.000000
fog, 75, 0.707100,0.000100,0.750000,10.000000
fog, 100, 0.710400,0.001000,0.750000,10.000000
frost, 0, 0.678000,0.000000,0.000000,0.000000
frost, 1, 0.637800,0.000100,0.750000,10.000000
frost, 2, 0.652200,0.001000,2.000000,10.000000
frost, 4, 0.743600,0.000010,0.750000,10.000000
frost, 6, 0.746800,0.000100,0.500000,10.000000
frost, 8, 0.736200,0.001000,0.500000,10.000000
frost, 10, 0.752000,0.001000,0.250000,10.000000
frost, 12, 0.753800,0.001000,0.500000,10.000000
frost, 14, 0.752600,0.001000,2.000000,10.000000
frost, 16, 0.757600,0.001000,1.000000,10.000000
frost, 18, 0.755700,0.001000,0.750000,10.000000
frost, 20, 0.758600,0.001000,0.750000,10.000000
frost, 22, 0.758400,0.001000,0.750000,10.000000
frost, 24, 0.756500,0.001000,1.000000,10.000000
frost, 25, 0.769500,0.000010,0.500000,10.000000
frost, 50, 0.765900,0.000100,0.250000,10.000000
frost, 75, 0.765600,0.000100,0.500000,10.000000
frost, 100, 0.773500,0.001000,1.000000,10.000000
gaussian_noise, 0, 0.584800,0.000000,0.000000,0.000000
gaussian_noise, 1, 0.546800,0.000010,0.250000,10.000000
gaussian_noise, 2, 0.685900,0.001000,0.750000,10.000000
gaussian_noise, 4, 0.694400,0.001000,0.250000,10.000000
gaussian_noise, 6, 0.691200,0.001000,2.000000,10.000000
gaussian_noise, 8, 0.693400,0.001000,0.250000,10.000000
gaussian_noise, 10, 0.701700,0.001000,0.500000,10.000000
gaussian_noise, 12, 0.694900,0.001000,1.000000,10.000000
gaussian_noise, 14, 0.686900,0.001000,0.250000,10.000000
gaussian_noise, 16, 0.692200,0.001000,0.250000,10.000000
gaussian_noise, 18, 0.695400,0.001000,0.750000,10.000000
gaussian_noise, 20, 0.702100,0.001000,0.750000,10.000000
gaussian_noise, 22, 0.712100,0.001000,0.750000,10.000000
gaussian_noise, 24, 0.710200,0.001000,2.000000,10.000000
gaussian_noise, 25, 0.653800,0.010000,2.000000,10.000000
gaussian_noise, 50, 0.719100,0.001000,0.750000,10.000000
gaussian_noise, 75, 0.735600,0.001000,2.000000,10.000000
gaussian_noise, 100, 0.749700,0.001000,1.000000,10.000000
glass_blur, 0, 0.596100,0.000000,0.000000,0.000000
glass_blur, 1, 0.535400,0.000100,0.750000,10.000000
glass_blur, 2, 0.547300,0.001000,2.000000,10.000000
glass_blur, 4, 0.609000,0.001000,0.750000,10.000000
glass_blur, 6, 0.648800,0.000100,0.250000,10.000000
glass_blur, 8, 0.660500,0.000010,0.250000,10.000000
glass_blur, 10, 0.654200,0.000010,2.000000,10.000000
glass_blur, 12, 0.645200,0.001000,1.000000,10.000000
glass_blur, 14, 0.646600,0.001000,0.250000,10.000000
glass_blur, 16, 0.649900,0.001000,0.750000,10.000000
glass_blur, 18, 0.653800,0.001000,0.750000,10.000000
glass_blur, 20, 0.643600,0.001000,2.000000,10.000000
glass_blur, 22, 0.647900,0.001000,0.250000,10.000000
glass_blur, 24, 0.651700,0.001000,0.500000,10.000000
glass_blur, 25, 0.660400,0.001000,0.750000,10.000000
glass_blur, 50, 0.665600,0.001000,0.500000,10.000000
glass_blur, 75, 0.646100,0.001000,1.000000,10.000000
glass_blur, 100, 0.663500,0.000100,0.250000,10.000000
impulse_noise, 0, 0.373300,0.000000,0.000000,0.000000
impulse_noise, 1, 0.526000,0.000100,0.750000,10.000000
impulse_noise, 2, 0.568700,0.001000,0.250000,10.000000
impulse_noise, 4, 0.507200,0.010000,2.000000,10.000000
impulse_noise, 6, 0.593600,0.001000,0.750000,10.000000
impulse_noise, 8, 0.600900,0.001000,2.000000,10.000000
impulse_noise, 10, 0.602600,0.001000,2.000000,10.000000
impulse_noise, 12, 0.560000,0.010000,0.250000,10.000000
impulse_noise, 14, 0.603700,0.001000,2.000000,10.000000
impulse_noise, 16, 0.600800,0.001000,2.000000,10.000000
impulse_noise, 18, 0.603600,0.001000,2.000000,10.000000
impulse_noise, 20, 0.604400,0.001000,0.250000,10.000000
impulse_noise, 22, 0.519700,0.010000,1.000000,10.000000
impulse_noise, 24, 0.523000,0.010000,0.500000,10.000000
impulse_noise, 25, 0.573000,0.001000,1.000000,10.000000
impulse_noise, 50, 0.585200,0.001000,2.000000,10.000000
impulse_noise, 75, 0.596000,0.001000,0.500000,10.000000
impulse_noise, 100, 0.525000,0.010000,0.500000,10.000000
jpeg_compression, 0, 0.798800,0.000000,0.000000,0.000000
jpeg_compression, 1, 0.679400,0.000100,0.750000,10.000000
jpeg_compression, 2, 0.710300,0.001000,0.500000,10.000000
jpeg_compression, 4, 0.769800,0.001000,0.500000,10.000000
jpeg_compression, 6, 0.789700,0.001000,0.500000,10.000000
jpeg_compression, 8, 0.782000,0.000100,0.500000,10.000000
jpeg_compression, 10, 0.787200,0.001000,0.500000,10.000000
jpeg_compression, 12, 0.789900,0.001000,0.750000,10.000000
jpeg_compression, 14, 0.787700,0.001000,1.000000,10.000000
jpeg_compression, 16, 0.795700,0.000100,2.000000,10.000000
jpeg_compression, 18, 0.797000,0.000010,0.500000,10.000000
jpeg_compression, 20, 0.792000,0.000100,0.250000,10.000000
jpeg_compression, 22, 0.793100,0.000100,1.000000,10.000000
jpeg_compression, 24, 0.794400,0.000010,2.000000,10.000000
jpeg_compression, 25, 0.797400,0.001000,0.250000,10.000000
jpeg_compression, 50, 0.801400,0.001000,0.250000,10.000000
jpeg_compression, 75, 0.792900,0.000010,0.250000,10.000000
jpeg_compression, 100, 0.793500,0.001000,0.250000,10.000000
motion_blur, 0, 0.585600,0.000000,0.000000,0.000000
motion_blur, 1, 0.453800,0.000010,0.750000,10.000000
motion_blur, 2, 0.574200,0.001000,1.000000,10.000000
motion_blur, 4, 0.695900,0.000010,2.000000,10.000000
motion_blur, 6, 0.699500,0.000010,0.250000,10.000000
motion_blur, 8, 0.714500,0.001000,2.000000,10.000000
motion_blur, 10, 0.674500,0.001000,2.000000,10.000000
motion_blur, 12, 0.687000,0.001000,0.250000,10.000000
motion_blur, 14, 0.698200,0.001000,0.750000,10.000000
motion_blur, 16, 0.701400,0.001000,0.750000,10.000000
motion_blur, 18, 0.690400,0.001000,1.000000,10.000000
motion_blur, 20, 0.705900,0.001000,1.000000,10.000000
motion_blur, 22, 0.694800,0.001000,0.750000,10.000000
motion_blur, 24, 0.692100,0.001000,0.500000,10.000000
motion_blur, 25, 0.721100,0.001000,2.000000,10.000000
motion_blur, 50, 0.716700,0.001000,1.000000,10.000000
