noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.102100,0.001000,1.000000,1.000000
contrast, 52, 0.422900,0.010000,1.000000,1.000000
contrast, 102, 0.534800,0.010000,1.000000,1.000000
contrast, 152, 0.634700,0.001000,1.000000,1.000000
contrast, 202, 0.591500,0.001000,0.500000,1.000000
contrast, 252, 0.577100,0.010000,0.500000,1.000000
contrast, 302, 0.652900,0.010000,0.500000,1.000000
contrast, 352, 0.627000,0.010000,0.500000,1.000000
contrast, 402, 0.658000,0.001000,1.000000,1.000000
contrast, 452, 0.585900,0.000010,1.000000,1.000000
motion_blur, 2, 0.117800,0.001000,1.000000,1.000000
motion_blur, 52, 0.653900,0.010000,1.000000,1.000000
motion_blur, 102, 0.711200,0.001000,0.500000,1.000000
motion_blur, 152, 0.714000,0.001000,1.000000,1.000000
motion_blur, 202, 0.682300,0.001000,1.000000,1.000000
motion_blur, 252, 0.729600,0.001000,1.000000,1.000000
motion_blur, 302, 0.733800,0.001000,1.000000,1.000000
motion_blur, 352, 0.730800,0.001000,1.000000,1.000000
motion_blur, 402, 0.723600,0.001000,0.500000,1.000000
motion_blur, 452, 0.715600,0.000100,0.500000,1.000000
fog, 2, 0.427900,0.000100,1.000000,1.000000
fog, 52, 0.595900,0.001000,0.500000,1.000000
fog, 102, 0.607600,0.010000,0.500000,1.000000
fog, 152, 0.657800,0.001000,1.000000,1.000000
fog, 202, 0.616400,0.001000,0.500000,1.000000
fog, 252, 0.655500,0.010000,0.500000,1.000000
fog, 302, 0.670300,0.010000,0.500000,1.000000
fog, 352, 0.682100,0.001000,1.000000,1.000000
fog, 402, 0.605200,0.010000,0.500000,1.000000
fog, 452, 0.655800,0.000100,0.500000,1.000000
