noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.099900,0.001000,1.000000,1.000000
contrast, 52, 0.432100,0.001000,1.000000,1.000000
contrast, 102, 0.564000,0.001000,1.000000,1.000000
contrast, 152, 0.587200,0.001000,1.000000,1.000000
contrast, 202, 0.451300,0.001000,1.000000,1.000000
contrast, 252, 0.657800,0.001000,1.000000,1.000000
contrast, 302, 0.659400,0.001000,1.000000,1.000000
contrast, 352, 0.660200,0.001000,1.000000,1.000000
contrast, 402, 0.682800,0.001000,1.000000,1.000000
contrast, 452, 0.330700,0.001000,1.000000,1.000000
motion_blur, 2, 0.100700,0.001000,1.000000,1.000000
motion_blur, 52, 0.663800,0.001000,1.000000,1.000000
motion_blur, 102, 0.712300,0.001000,1.000000,1.000000
motion_blur, 152, 0.697000,0.001000,1.000000,1.000000
motion_blur, 202, 0.432900,0.001000,1.000000,1.000000
motion_blur, 252, 0.729800,0.001000,1.000000,1.000000
motion_blur, 302, 0.734500,0.001000,1.000000,1.000000
motion_blur, 352, 0.731800,0.001000,1.000000,1.000000
motion_blur, 402, 0.724100,0.001000,1.000000,1.000000
motion_blur, 452, 0.459900,0.001000,1.000000,1.000000
fog, 2, 0.211500,0.001000,1.000000,1.000000
fog, 52, 0.597000,0.001000,1.000000,1.000000
fog, 102, 0.641400,0.001000,1.000000,1.000000
fog, 152, 0.635500,0.001000,1.000000,1.000000
fog, 202, 0.539000,0.001000,1.000000,1.000000
fog, 252, 0.669800,0.001000,1.000000,1.000000
fog, 302, 0.678300,0.001000,1.000000,1.000000
fog, 352, 0.681200,0.001000,1.000000,1.000000
fog, 402, 0.672300,0.001000,1.000000,1.000000
fog, 452, 0.337500,0.001000,1.000000,1.000000
