noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 2, 0.090500,0.010000,0.000000,1.000000
brightness, 52, 0.729500,0.010000,0.000000,1.000000
brightness, 102, 0.748200,0.010000,0.000000,1.000000
brightness, 152, 0.710400,0.010000,0.000000,1.000000
brightness, 202, 0.148200,0.010000,0.000000,1.000000
brightness, 252, 0.758000,0.010000,0.000000,1.000000
brightness, 302, 0.773800,0.010000,0.000000,1.000000
brightness, 352, 0.761200,0.010000,0.000000,1.000000
brightness, 402, 0.648200,0.010000,0.000000,1.000000
contrast, 2, 0.100000,0.010000,0.000000,1.000000
contrast, 52, 0.305900,0.010000,0.000000,1.000000
contrast, 102, 0.253700,0.010000,0.000000,1.000000
contrast, 152, 0.138100,0.010000,0.000000,1.000000
contrast, 202, 0.134600,0.010000,0.000000,1.000000
contrast, 252, 0.557900,0.010000,0.000000,1.000000
contrast, 302, 0.544100,0.010000,0.000000,1.000000
contrast, 352, 0.472900,0.010000,0.000000,1.000000
contrast, 402, 0.542600,0.010000,0.000000,1.000000
defocus_blur, 2, 0.100000,0.010000,0.000000,1.000000
defocus_blur, 52, 0.635500,0.010000,0.000000,1.000000
defocus_blur, 102, 0.601500,0.010000,0.000000,1.000000
defocus_blur, 152, 0.677800,0.010000,0.000000,1.000000
defocus_blur, 202, 0.461800,0.010000,0.000000,1.000000
defocus_blur, 252, 0.729700,0.010000,0.000000,1.000000
defocus_blur, 302, 0.707900,0.010000,0.000000,1.000000
defocus_blur, 352, 0.720800,0.010000,0.000000,1.000000
defocus_blur, 402, 0.703100,0.010000,0.000000,1.000000
elastic_transform, 2, 0.099900,0.010000,0.000000,1.000000
elastic_transform, 52, 0.645600,0.010000,0.000000,1.000000
elastic_transform, 102, 0.607500,0.010000,0.000000,1.000000
elastic_transform, 152, 0.577600,0.010000,0.000000,1.000000
elastic_transform, 202, 0.330000,0.010000,0.000000,1.000000
elastic_transform, 252, 0.673900,0.010000,0.000000,1.000000
elastic_transform, 302, 0.686400,0.010000,0.000000,1.000000
elastic_transform, 352, 0.691600,0.010000,0.000000,1.000000
elastic_transform, 402, 0.646600,0.010000,0.000000,1.000000
fog, 2, 0.107000,0.010000,0.000000,1.000000
fog, 52, 0.400200,0.010000,0.000000,1.000000
fog, 102, 0.529000,0.010000,0.000000,1.000000
fog, 152, 0.532300,0.010000,0.000000,1.000000
fog, 202, 0.249400,0.010000,0.000000,1.000000
fog, 252, 0.604200,0.010000,0.000000,1.000000
fog, 302, 0.658300,0.010000,0.000000,1.000000
fog, 352, 0.647600,0.010000,0.000000,1.000000
fog, 402, 0.553500,0.010000,0.000000,1.000000
frost, 2, 0.100000,0.010000,0.000000,1.000000
frost, 52, 0.629200,0.010000,0.000000,1.000000
frost, 102, 0.656300,0.010000,0.000000,1.000000
frost, 152, 0.627300,0.010000,0.000000,1.000000
frost, 202, 0.197600,0.010000,0.000000,1.000000
frost, 252, 0.711700,0.010000,0.000000,1.000000
frost, 302, 0.712400,0.010000,0.000000,1.000000
frost, 352, 0.354200,0.010000,0.000000,1.000000
frost, 402, 0.704700,0.010000,0.000000,1.000000
gaussian_blur, 2, 0.100000,0.010000,0.000000,1.000000
gaussian_blur, 52, 0.645200,0.010000,0.000000,1.000000
gaussian_blur, 102, 0.590000,0.010000,0.000000,1.000000
gaussian_blur, 152, 0.363300,0.010000,0.000000,1.000000
gaussian_blur, 202, 0.162600,0.010000,0.000000,1.000000
gaussian_blur, 252, 0.660400,0.010000,0.000000,1.000000
gaussian_blur, 302, 0.707300,0.010000,0.000000,1.000000
gaussian_blur, 352, 0.704400,0.010000,0.000000,1.000000
gaussian_blur, 402, 0.562200,0.010000,0.000000,1.000000
gaussian_noise, 2, 0.100000,0.010000,0.000000,1.000000
gaussian_noise, 52, 0.677400,0.010000,0.000000,1.000000
gaussian_noise, 102, 0.714500,0.010000,0.000000,1.000000
gaussian_noise, 152, 0.620800,0.010000,0.000000,1.000000
gaussian_noise, 202, 0.422100,0.010000,0.000000,1.000000
gaussian_noise, 252, 0.699800,0.010000,0.000000,1.000000
gaussian_noise, 302, 0.687000,0.010000,0.000000,1.000000
gaussian_noise, 352, 0.724200,0.010000,0.000000,1.000000
gaussian_noise, 402, 0.507200,0.010000,0.000000,1.000000
glass_blur, 2, 0.100000,0.010000,0.000000,1.000000
glass_blur, 52, 0.608300,0.010000,0.000000,1.000000
glass_blur, 102, 0.582600,0.010000,0.000000,1.000000
glass_blur, 152, 0.532100,0.010000,0.000000,1.000000
glass_blur, 202, 0.234100,0.010000,0.000000,1.000000
glass_blur, 252, 0.609300,0.010000,0.000000,1.000000
glass_blur, 302, 0.642400,0.010000,0.000000,1.000000
glass_blur, 352, 0.635400,0.010000,0.000000,1.000000
glass_blur, 402, 0.562600,0.010000,0.000000,1.000000
