noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.517200,0.001000,0.000000,1.000000
contrast, 27, 0.489700,0.001000,0.000000,1.000000
contrast, 52, 0.306400,0.001000,0.000000,1.000000
contrast, 77, 0.448500,0.001000,0.000000,1.000000
contrast, 102, 0.433100,0.001000,0.000000,1.000000
contrast, 127, 0.334100,0.001000,0.000000,1.000000
contrast, 152, 0.270800,0.001000,0.000000,1.000000
contrast, 177, 0.314900,0.001000,0.000000,1.000000
contrast, 202, 0.293000,0.001000,0.000000,1.000000
motion_blur, 2, 0.613100,0.001000,0.000000,1.000000
motion_blur, 27, 0.584900,0.001000,0.000000,1.000000
motion_blur, 52, 0.369300,0.001000,0.000000,1.000000
motion_blur, 77, 0.404900,0.001000,0.000000,1.000000
motion_blur, 102, 0.432900,0.001000,0.000000,1.000000
motion_blur, 127, 0.330900,0.001000,0.000000,1.000000
motion_blur, 152, 0.312500,0.001000,0.000000,1.000000
motion_blur, 177, 0.266600,0.001000,0.000000,1.000000
motion_blur, 202, 0.246600,0.001000,0.000000,1.000000
fog, 2, 0.595700,0.001000,0.000000,1.000000
fog, 27, 0.585300,0.001000,0.000000,1.000000
fog, 52, 0.311500,0.001000,0.000000,1.000000
fog, 77, 0.335300,0.001000,0.000000,1.000000
fog, 102, 0.324700,0.001000,0.000000,1.000000
fog, 127, 0.228400,0.001000,0.000000,1.000000
fog, 152, 0.247300,0.001000,0.000000,1.000000
fog, 177, 0.188700,0.001000,0.000000,1.000000
fog, 202, 0.198700,0.001000,0.000000,1.000000
