noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.092300,0.001000,1.000000,1.000000
contrast, 52, 0.422900,0.010000,1.000000,1.000000
contrast, 102, 0.549200,0.010000,1.000000,1.000000
contrast, 152, 0.544300,0.001000,0.500000,1.000000
contrast, 202, 0.452500,0.001000,0.500000,1.000000
contrast, 252, 0.666300,0.001000,0.500000,1.000000
contrast, 302, 0.676600,0.001000,1.000000,1.000000
contrast, 352, 0.590800,0.010000,0.500000,1.000000
contrast, 402, 0.609400,0.010000,0.500000,1.000000
contrast, 452, 0.323700,0.001000,1.000000,1.000000
motion_blur, 2, 0.101200,0.001000,0.500000,1.000000
motion_blur, 52, 0.653900,0.010000,1.000000,1.000000
motion_blur, 102, 0.710100,0.001000,1.000000,1.000000
motion_blur, 152, 0.716100,0.001000,1.000000,1.000000
motion_blur, 202, 0.692700,0.001000,0.500000,1.000000
motion_blur, 252, 0.729400,0.001000,0.500000,1.000000
motion_blur, 302, 0.731800,0.001000,0.500000,1.000000
motion_blur, 352, 0.729600,0.001000,1.000000,1.000000
motion_blur, 402, 0.736600,0.001000,1.000000,1.000000
motion_blur, 452, 0.506800,0.001000,0.500000,1.000000
fog, 2, 0.246900,0.001000,1.000000,1.000000
fog, 52, 0.595800,0.001000,0.500000,1.000000
fog, 102, 0.595900,0.010000,1.000000,1.000000
fog, 152, 0.649200,0.001000,1.000000,1.000000
fog, 202, 0.591500,0.001000,1.000000,1.000000
fog, 252, 0.671200,0.001000,1.000000,1.000000
fog, 302, 0.671300,0.010000,0.500000,1.000000
fog, 352, 0.662800,0.010000,0.500000,1.000000
fog, 402, 0.646100,0.010000,0.500000,1.000000
fog, 452, 0.416300,0.001000,1.000000,1.000000
