noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.397000,0.010000,0.000000,1.000000
contrast, 27, 0.402100,0.010000,0.000000,1.000000
contrast, 52, 0.280600,0.010000,0.000000,1.000000
contrast, 77, 0.577800,0.010000,0.000000,1.000000
contrast, 102, 0.602200,0.010000,0.000000,1.000000
contrast, 127, 0.690900,0.010000,0.000000,1.000000
contrast, 152, 0.705900,0.010000,0.000000,1.000000
contrast, 177, 0.537700,0.010000,0.000000,1.000000
contrast, 202, 0.731300,0.010000,0.000000,1.000000
motion_blur, 2, 0.398200,0.010000,0.000000,1.000000
motion_blur, 27, 0.686800,0.010000,0.000000,1.000000
motion_blur, 52, 0.510600,0.010000,0.000000,1.000000
motion_blur, 77, 0.720200,0.010000,0.000000,1.000000
motion_blur, 102, 0.730600,0.010000,0.000000,1.000000
motion_blur, 127, 0.709400,0.010000,0.000000,1.000000
motion_blur, 152, 0.755800,0.010000,0.000000,1.000000
motion_blur, 177, 0.497200,0.010000,0.000000,1.000000
motion_blur, 202, 0.765700,0.010000,0.000000,1.000000
fog, 2, 0.561500,0.010000,0.000000,1.000000
fog, 27, 0.624600,0.010000,0.000000,1.000000
fog, 52, 0.524300,0.010000,0.000000,1.000000
fog, 77, 0.660400,0.010000,0.000000,1.000000
fog, 102, 0.687500,0.010000,0.000000,1.000000
fog, 127, 0.698500,0.010000,0.000000,1.000000
fog, 152, 0.711200,0.010000,0.000000,1.000000
fog, 177, 0.476600,0.010000,0.000000,1.000000
fog, 202, 0.720300,0.010000,0.000000,1.000000
