noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 2, 0.524200,0.001000,1.000000,1.000000
brightness, 27, 0.507300,0.010000,2.000000,1.000000
brightness, 52, 0.528800,0.001000,0.750000,1.000000
brightness, 77, 0.548900,0.001000,0.250000,1.000000
brightness, 102, 0.553600,0.001000,0.250000,1.000000
contrast, 2, 0.182900,0.000100,0.750000,1.000000
contrast, 27, 0.194800,0.000100,0.500000,1.000000
contrast, 52, 0.322900,0.001000,2.000000,1.000000
contrast, 77, 0.333900,0.000100,0.750000,1.000000
contrast, 102, 0.342000,0.000100,0.750000,1.000000
defocus_blur, 2, 0.392600,0.010000,0.250000,1.000000
defocus_blur, 27, 0.431600,0.000010,0.250000,1.000000
defocus_blur, 52, 0.474200,0.001000,2.000000,1.000000
defocus_blur, 77, 0.409200,0.010000,0.750000,1.000000
defocus_blur, 102, 0.440400,0.010000,0.500000,1.000000
elastic_transform, 2, 0.439700,0.001000,2.000000,1.000000
elastic_transform, 27, 0.448900,0.001000,0.250000,1.000000
elastic_transform, 52, 0.448300,0.001000,0.750000,1.000000
elastic_transform, 77, 0.465200,0.001000,0.750000,1.000000
elastic_transform, 102, 0.468000,0.001000,1.000000,1.000000
fog, 2, 0.308500,0.001000,0.250000,1.000000
fog, 27, 0.317400,0.001000,1.000000,1.000000
fog, 52, 0.369200,0.001000,0.750000,1.000000
fog, 77, 0.379000,0.001000,2.000000,1.000000
fog, 102, 0.387100,0.001000,0.250000,1.000000
frost, 2, 0.384600,0.010000,0.250000,1.000000
frost, 27, 0.417000,0.010000,1.000000,1.000000
frost, 52, 0.384400,0.010000,2.000000,1.000000
frost, 77, 0.430600,0.010000,2.000000,1.000000
frost, 102, 0.434400,0.010000,2.000000,1.000000
gaussian_blur, 2, 0.376300,0.010000,0.500000,1.000000
gaussian_blur, 27, 0.336200,0.010000,2.000000,1.000000
gaussian_blur, 52, 0.357100,0.010000,0.750000,1.000000
gaussian_blur, 77, 0.427000,0.010000,2.000000,1.000000
gaussian_blur, 102, 0.418300,0.010000,0.750000,1.000000
gaussian_noise, 2, 0.387400,0.010000,0.500000,1.000000
gaussian_noise, 27, 0.383300,0.010000,2.000000,1.000000
gaussian_noise, 52, 0.357500,0.010000,0.500000,1.000000
gaussian_noise, 77, 0.383200,0.010000,0.250000,1.000000
gaussian_noise, 102, 0.420100,0.010000,1.000000,1.000000
glass_blur, 2, 0.348800,0.010000,2.000000,1.000000
glass_blur, 27, 0.375800,0.001000,0.500000,1.000000
glass_blur, 52, 0.381700,0.001000,2.000000,1.000000
glass_blur, 77, 0.373300,0.010000,2.000000,1.000000
glass_blur, 102, 0.385800,0.010000,2.000000,1.000000
impulse_noise, 2, 0.253500,0.010000,0.500000,1.000000
impulse_noise, 27, 0.260000,0.010000,0.750000,1.000000
impulse_noise, 52, 0.240300,0.010000,0.750000,1.000000
impulse_noise, 77, 0.276300,0.010000,0.500000,1.000000
impulse_noise, 102, 0.306900,0.010000,0.500000,1.000000
jpeg_compression, 2, 0.508300,0.001000,2.000000,1.000000
jpeg_compression, 27, 0.513900,0.001000,0.250000,1.000000
jpeg_compression, 52, 0.498400,0.001000,1.000000,1.000000
jpeg_compression, 77, 0.512400,0.001000,1.000000,1.000000
jpeg_compression, 102, 0.517100,0.001000,0.750000,1.000000
motion_blur, 2, 0.424600,0.001000,0.500000,1.000000
motion_blur, 27, 0.444600,0.001000,0.500000,1.000000
motion_blur, 52, 0.478100,0.001000,2.000000,1.000000
motion_blur, 77, 0.492200,0.001000,0.750000,1.000000
motion_blur, 102, 0.493100,0.001000,0.750000,1.000000
pixelate, 2, 0.499800,0.001000,0.250000,1.000000
pixelate, 27, 0.451200,0.010000,2.000000,1.000000
pixelate, 52, 0.472300,0.001000,0.750000,1.000000
pixelate, 77, 0.503100,0.001000,1.000000,1.000000
pixelate, 102, 0.467500,0.010000,1.000000,1.000000
shot_noise, 2, 0.391200,0.010000,2.000000,1.000000
shot_noise, 27, 0.361200,0.010000,2.000000,1.000000
shot_noise, 52, 0.380300,0.010000,0.250000,1.000000
shot_noise, 77, 0.402700,0.010000,0.250000,1.000000
shot_noise, 102, 0.423200,0.010000,0.750000,1.000000
snow, 2, 0.430000,0.010000,0.250000,1.000000
snow, 27, 0.447900,0.010000,2.000000,1.000000
snow, 52, 0.412300,0.010000,0.250000,1.000000
snow, 77, 0.469600,0.001000,1.000000,1.000000
snow, 102, 0.449800,0.010000,2.000000,1.000000
zoom_blur, 2, 0.447100,0.001000,2.000000,1.000000
zoom_blur, 27, 0.418600,0.010000,1.000000,1.000000
zoom_blur, 52, 0.477700,0.001000,0.500000,1.000000
zoom_blur, 77, 0.511400,0.001000,0.500000,1.000000
zoom_blur, 102, 0.475800,0.010000,2.000000,1.000000
