noise_type,N_T,A_T,lr,ewc_lambda,zeta
contrast, 2, 0.099500,0.001000,0.500000,1.000000
contrast, 52, 0.422700,0.010000,1.000000,1.000000
contrast, 102, 0.538400,0.010000,1.000000,1.000000
contrast, 152, 0.500900,0.010000,0.750000,1.000000
contrast, 202, 0.551400,0.001000,0.750000,1.000000
contrast, 252, 0.592500,0.010000,0.500000,1.000000
contrast, 302, 0.606000,0.010000,0.750000,1.000000
contrast, 352, 0.598000,0.010000,0.500000,1.000000
contrast, 402, 0.654200,0.001000,0.750000,1.000000
contrast, 452, 0.606200,0.000100,0.250000,1.000000
motion_blur, 2, 0.111900,0.001000,1.000000,1.000000
motion_blur, 52, 0.653900,0.010000,1.000000,1.000000
motion_blur, 102, 0.682500,0.010000,0.750000,1.000000
motion_blur, 152, 0.717900,0.001000,0.500000,1.000000
motion_blur, 202, 0.702200,0.001000,1.000000,1.000000
motion_blur, 252, 0.724400,0.010000,0.500000,1.000000
motion_blur, 302, 0.721400,0.010000,0.500000,1.000000
motion_blur, 352, 0.724700,0.001000,0.250000,1.000000
motion_blur, 402, 0.739100,0.001000,1.000000,1.000000
motion_blur, 452, 0.718800,0.000100,0.500000,1.000000
fog, 2, 0.429100,0.000100,2.000000,1.000000
fog, 52, 0.595400,0.001000,0.250000,1.000000
fog, 102, 0.588700,0.010000,0.500000,1.000000
fog, 152, 0.647900,0.001000,2.000000,1.000000
fog, 202, 0.646800,0.001000,2.000000,1.000000
fog, 252, 0.672900,0.001000,2.000000,1.000000
fog, 302, 0.666300,0.010000,0.750000,1.000000
fog, 352, 0.682700,0.001000,0.500000,1.000000
fog, 402, 0.692200,0.001000,0.250000,1.000000
fog, 452, 0.650000,0.000100,2.000000,1.000000
