noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.462100,0.000000,0.000000,0.000000
brightness, 1, 0.148800,0.001000,0.000000,10.000000
brightness, 2, 0.214500,0.001000,0.000000,10.000000
brightness, 4, 0.408000,0.001000,0.000000,10.000000
brightness, 6, 0.431100,0.001000,0.000000,10.000000
brightness, 8, 0.474000,0.001000,0.000000,10.000000
brightness, 10, 0.498500,0.001000,0.000000,10.000000
brightness, 12, 0.505600,0.001000,0.000000,10.000000
brightness, 14, 0.508300,0.001000,0.000000,10.000000
brightness, 16, 0.516100,0.001000,0.000000,10.000000
brightness, 18, 0.526900,0.001000,0.000000,10.000000
brightness, 20, 0.532200,0.001000,0.000000,10.000000
brightness, 22, 0.535800,0.001000,0.000000,10.000000
brightness, 24, 0.535800,0.001000,0.000000,10.000000
brightness, 26, 0.533100,0.001000,0.000000,10.000000
brightness, 28, 0.533600,0.001000,0.000000,10.000000
brightness, 30, 0.540800,0.001000,0.000000,10.000000
brightness, 32, 0.547100,0.001000,0.000000,10.000000
brightness, 34, 0.545200,0.001000,0.000000,10.000000
brightness, 36, 0.544500,0.001000,0.000000,10.000000
brightness, 38, 0.546500,0.001000,0.000000,10.000000
brightness, 40, 0.547700,0.001000,0.000000,10.000000
brightness, 42, 0.548100,0.001000,0.000000,10.000000
brightness, 44, 0.548500,0.001000,0.000000,10.000000
brightness, 46, 0.549200,0.001000,0.000000,10.000000
brightness, 48, 0.550200,0.001000,0.000000,10.000000
brightness, 50, 0.553200,0.001000,0.000000,10.000000
brightness, 52, 0.547000,0.001000,0.000000,10.000000
brightness, 54, 0.553000,0.001000,0.000000,10.000000
brightness, 56, 0.552100,0.001000,0.000000,10.000000
brightness, 58, 0.547700,0.001000,0.000000,10.000000
brightness, 60, 0.549900,0.001000,0.000000,10.000000
brightness, 62, 0.548000,0.001000,0.000000,10.000000
brightness, 64, 0.552300,0.001000,0.000000,10.000000
brightness, 66, 0.336500,0.001000,0.000000,10.000000
brightness, 68, 0.497000,0.001000,0.000000,10.000000
brightness, 70, 0.514100,0.001000,0.000000,10.000000
brightness, 72, 0.536700,0.001000,0.000000,10.000000
brightness, 74, 0.549400,0.001000,0.000000,10.000000
brightness, 76, 0.549400,0.001000,0.000000,10.000000
brightness, 78, 0.554300,0.001000,0.000000,10.000000
brightness, 80, 0.553700,0.001000,0.000000,10.000000
brightness, 82, 0.558900,0.001000,0.000000,10.000000
brightness, 84, 0.556600,0.001000,0.000000,10.000000
brightness, 86, 0.553800,0.001000,0.000000,10.000000
brightness, 88, 0.557300,0.001000,0.000000,10.000000
brightness, 90, 0.557000,0.001000,0.000000,10.000000
brightness, 92, 0.557500,0.001000,0.000000,10.000000
brightness, 94, 0.558100,0.001000,0.000000,10.000000
brightness, 96, 0.556400,0.001000,0.000000,10.000000
brightness, 98, 0.556600,0.001000,0.000000,10.000000
brightness, 100, 0.559700,0.001000,0.000000,10.000000
contrast, 0, 0.082800,0.000000,0.000000,0.000000
contrast, 1, 0.028800,0.001000,0.000000,10.000000
contrast, 2, 0.035300,0.001000,0.000000,10.000000
contrast, 4, 0.158100,0.001000,0.000000,10.000000
contrast, 6, 0.188900,0.001000,0.000000,10.000000
contrast, 8, 0.210500,0.001000,0.000000,10.000000
contrast, 10, 0.207200,0.001000,0.000000,10.000000
contrast, 12, 0.205600,0.001000,0.000000,10.000000
contrast, 14, 0.222500,0.001000,0.000000,10.000000
contrast, 16, 0.209800,0.001000,0.000000,10.000000
contrast, 18, 0.219200,0.001000,0.000000,10.000000
contrast, 20, 0.228300,0.001000,0.000000,10.000000
contrast, 22, 0.223700,0.001000,0.000000,10.000000
contrast, 24, 0.230100,0.001000,0.000000,10.000000
contrast, 26, 0.214500,0.001000,0.000000,10.000000
contrast, 28, 0.228100,0.001000,0.000000,10.000000
contrast, 30, 0.231200,0.001000,0.000000,10.000000
contrast, 32, 0.234700,0.001000,0.000000,10.000000
contrast, 34, 0.234800,0.001000,0.000000,10.000000
contrast, 36, 0.226500,0.001000,0.000000,10.000000
contrast, 38, 0.238800,0.001000,0.000000,10.000000
contrast, 40, 0.240500,0.001000,0.000000,10.000000
contrast, 42, 0.230900,0.001000,0.000000,10.000000
contrast, 44, 0.238100,0.001000,0.000000,10.000000
contrast, 46, 0.236600,0.001000,0.000000,10.000000
contrast, 48, 0.230500,0.001000,0.000000,10.000000
contrast, 50, 0.230800,0.001000,0.000000,10.000000
contrast, 52, 0.222500,0.001000,0.000000,10.000000
contrast, 54, 0.226400,0.001000,0.000000,10.000000
contrast, 56, 0.229000,0.001000,0.000000,10.000000
contrast, 58, 0.218300,0.001000,0.000000,10.000000
contrast, 60, 0.209600,0.001000,0.000000,10.000000
contrast, 62, 0.217200,0.001000,0.000000,10.000000
contrast, 64, 0.225200,0.001000,0.000000,10.000000
contrast, 66, 0.064900,0.001000,0.000000,10.000000
contrast, 68, 0.292300,0.001000,0.000000,10.000000
contrast, 70, 0.304200,0.001000,0.000000,10.000000
contrast, 72, 0.351400,0.001000,0.000000,10.000000
contrast, 74, 0.350400,0.001000,0.000000,10.000000
contrast, 76, 0.342900,0.001000,0.000000,10.000000
contrast, 78, 0.339700,0.001000,0.000000,10.000000
contrast, 80, 0.331600,0.001000,0.000000,10.000000
contrast, 82, 0.365900,0.001000,0.000000,10.000000
contrast, 84, 0.364600,0.001000,0.000000,10.000000
contrast, 86, 0.354500,0.001000,0.000000,10.000000
