noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.802600,0.000000,0.000000,0.000000
brightness, 1, 0.690700,0.000010,0.500000,10.000000
brightness, 2, 0.756400,0.000010,0.500000,10.000000
brightness, 4, 0.795200,0.000010,0.500000,10.000000
brightness, 6, 0.811000,0.000010,0.500000,10.000000
brightness, 8, 0.820800,0.000010,0.500000,10.000000
brightness, 10, 0.833000,0.000010,0.500000,10.000000
brightness, 12, 0.832400,0.000010,0.500000,10.000000
brightness, 14, 0.837500,0.000010,0.500000,10.000000
brightness, 16, 0.841100,0.000010,0.500000,10.000000
brightness, 18, 0.839300,0.000010,0.500000,10.000000
brightness, 20, 0.838000,0.000010,0.500000,10.000000
brightness, 22, 0.840000,0.000010,0.500000,10.000000
brightness, 24, 0.839600,0.000010,0.500000,10.000000
brightness, 26, 0.840200,0.000010,0.500000,10.000000
brightness, 28, 0.839200,0.000010,0.500000,10.000000
brightness, 30, 0.839500,0.000010,0.500000,10.000000
brightness, 32, 0.841700,0.000010,0.500000,10.000000
brightness, 34, 0.841600,0.000010,0.500000,10.000000
brightness, 36, 0.842600,0.000010,0.500000,10.000000
brightness, 38, 0.843800,0.000010,0.500000,10.000000
brightness, 40, 0.842700,0.000010,0.500000,10.000000
brightness, 42, 0.845300,0.000010,0.500000,10.000000
brightness, 44, 0.846700,0.000010,0.500000,10.000000
brightness, 46, 0.846100,0.000010,0.500000,10.000000
brightness, 48, 0.848400,0.000010,0.500000,10.000000
brightness, 50, 0.846100,0.000010,0.500000,10.000000
brightness, 52, 0.846500,0.000010,0.500000,10.000000
brightness, 54, 0.846100,0.000010,0.500000,10.000000
brightness, 56, 0.845400,0.000010,0.500000,10.000000
brightness, 58, 0.847100,0.000010,0.500000,10.000000
brightness, 60, 0.846300,0.000010,0.500000,10.000000
brightness, 62, 0.848100,0.000010,0.500000,10.000000
brightness, 64, 0.848100,0.000010,0.500000,10.000000
brightness, 66, 0.748800,0.000010,0.500000,10.000000
brightness, 68, 0.810700,0.000010,0.500000,10.000000
brightness, 70, 0.831600,0.000010,0.500000,10.000000
brightness, 72, 0.833800,0.000010,0.500000,10.000000
brightness, 74, 0.835600,0.000010,0.500000,10.000000
brightness, 76, 0.838200,0.000010,0.500000,10.000000
brightness, 78, 0.841900,0.000010,0.500000,10.000000
brightness, 80, 0.841700,0.000010,0.500000,10.000000
brightness, 82, 0.843300,0.000010,0.500000,10.000000
brightness, 84, 0.842500,0.000010,0.500000,10.000000
brightness, 86, 0.840500,0.000010,0.500000,10.000000
brightness, 88, 0.840100,0.000010,0.500000,10.000000
brightness, 90, 0.839900,0.000010,0.500000,10.000000
brightness, 92, 0.839200,0.000010,0.500000,10.000000
brightness, 94, 0.837100,0.000010,0.500000,10.000000
brightness, 96, 0.840500,0.000010,0.500000,10.000000
brightness, 98, 0.839900,0.000010,0.500000,10.000000
brightness, 100, 0.840500,0.000010,0.500000,10.000000
contrast, 0, 0.195300,0.000000,0.000000,0.000000
contrast, 1, 0.132700,0.000010,0.500000,10.000000
contrast, 2, 0.382400,0.000010,0.500000,10.000000
contrast, 4, 0.404800,0.000010,0.500000,10.000000
contrast, 6, 0.347100,0.000010,0.500000,10.000000
contrast, 8, 0.347600,0.000010,0.500000,10.000000
contrast, 10, 0.366200,0.000010,0.500000,10.000000
contrast, 12, 0.354800,0.000010,0.500000,10.000000
contrast, 14, 0.351800,0.000010,0.500000,10.000000
contrast, 16, 0.345400,0.000010,0.500000,10.000000
contrast, 18, 0.361600,0.000010,0.500000,10.000000
contrast, 20, 0.362200,0.000010,0.500000,10.000000
contrast, 22, 0.371900,0.000010,0.500000,10.000000
contrast, 24, 0.364800,0.000010,0.500000,10.000000
contrast, 26, 0.376800,0.000010,0.500000,10.000000
contrast, 28, 0.384400,0.000010,0.500000,10.000000
contrast, 30, 0.403700,0.000010,0.500000,10.000000
contrast, 32, 0.401400,0.000010,0.500000,10.000000
contrast, 34, 0.405500,0.000010,0.500000,10.000000
contrast, 36, 0.398500,0.000010,0.500000,10.000000
contrast, 38, 0.394500,0.000010,0.500000,10.000000
contrast, 40, 0.395700,0.000010,0.500000,10.000000
