noise_type,N_T,A_T,lr,ewc_lambda,zeta
brightness, 0, 0.464200,0.000000,0.000000,0.000000
brightness, 1, 0.061000,0.010000,0.000000,10.000000
brightness, 2, 0.271800,0.010000,0.000000,10.000000
brightness, 4, 0.335400,0.010000,0.000000,10.000000
brightness, 6, 0.344300,0.010000,0.000000,10.000000
brightness, 8, 0.406400,0.010000,0.000000,10.000000
brightness, 10, 0.414500,0.010000,0.000000,10.000000
brightness, 12, 0.448100,0.010000,0.000000,10.000000
brightness, 14, 0.448800,0.010000,0.000000,10.000000
brightness, 16, 0.471400,0.010000,0.000000,10.000000
brightness, 18, 0.495300,0.010000,0.000000,10.000000
brightness, 20, 0.480000,0.010000,0.000000,10.000000
brightness, 22, 0.501200,0.010000,0.000000,10.000000
brightness, 24, 0.496700,0.010000,0.000000,10.000000
brightness, 26, 0.511700,0.010000,0.000000,10.000000
brightness, 28, 0.508300,0.010000,0.000000,10.000000
brightness, 30, 0.508900,0.010000,0.000000,10.000000
brightness, 32, 0.504900,0.010000,0.000000,10.000000
brightness, 34, 0.503600,0.010000,0.000000,10.000000
brightness, 36, 0.515300,0.010000,0.000000,10.000000
brightness, 38, 0.512100,0.010000,0.000000,10.000000
brightness, 40, 0.512700,0.010000,0.000000,10.000000
brightness, 42, 0.496500,0.010000,0.000000,10.000000
brightness, 44, 0.521400,0.010000,0.000000,10.000000
brightness, 46, 0.511200,0.010000,0.000000,10.000000
brightness, 48, 0.510400,0.010000,0.000000,10.000000
brightness, 50, 0.505400,0.010000,0.000000,10.000000
brightness, 52, 0.497300,0.010000,0.000000,10.000000
brightness, 54, 0.510800,0.010000,0.000000,10.000000
brightness, 56, 0.496600,0.010000,0.000000,10.000000
brightness, 58, 0.500500,0.010000,0.000000,10.000000
brightness, 60, 0.511200,0.010000,0.000000,10.000000
brightness, 62, 0.500800,0.010000,0.000000,10.000000
brightness, 64, 0.514500,0.010000,0.000000,10.000000
brightness, 66, 0.013200,0.010000,0.000000,10.000000
brightness, 68, 0.336300,0.010000,0.000000,10.000000
brightness, 70, 0.449200,0.010000,0.000000,10.000000
brightness, 72, 0.449200,0.010000,0.000000,10.000000
brightness, 74, 0.451000,0.010000,0.000000,10.000000
brightness, 76, 0.483500,0.010000,0.000000,10.000000
brightness, 78, 0.492500,0.010000,0.000000,10.000000
brightness, 80, 0.501100,0.010000,0.000000,10.000000
brightness, 82, 0.486100,0.010000,0.000000,10.000000
brightness, 84, 0.502400,0.010000,0.000000,10.000000
brightness, 86, 0.518200,0.010000,0.000000,10.000000
brightness, 88, 0.493400,0.010000,0.000000,10.000000
brightness, 90, 0.491600,0.010000,0.000000,10.000000
brightness, 92, 0.494500,0.010000,0.000000,10.000000
brightness, 94, 0.493800,0.010000,0.000000,10.000000
brightness, 96, 0.497400,0.010000,0.000000,10.000000
brightness, 98, 0.511500,0.010000,0.000000,10.000000
brightness, 100, 0.514400,0.010000,0.000000,10.000000
contrast, 0, 0.082000,0.000000,0.000000,0.000000
contrast, 1, 0.025300,0.010000,0.000000,10.000000
contrast, 2, 0.034500,0.010000,0.000000,10.000000
contrast, 4, 0.070100,0.010000,0.000000,10.000000
contrast, 6, 0.064000,0.010000,0.000000,10.000000
contrast, 8, 0.123300,0.010000,0.000000,10.000000
contrast, 10, 0.111300,0.010000,0.000000,10.000000
contrast, 12, 0.132900,0.010000,0.000000,10.000000
contrast, 14, 0.108700,0.010000,0.000000,10.000000
contrast, 16, 0.140700,0.010000,0.000000,10.000000
contrast, 18, 0.133000,0.010000,0.000000,10.000000
contrast, 20, 0.115200,0.010000,0.000000,10.000000
contrast, 22, 0.142700,0.010000,0.000000,10.000000
contrast, 24, 0.142400,0.010000,0.000000,10.000000
contrast, 26, 0.148800,0.010000,0.000000,10.000000
contrast, 28, 0.151700,0.010000,0.000000,10.000000
contrast, 30, 0.143800,0.010000,0.000000,10.000000
contrast, 32, 0.156600,0.010000,0.000000,10.000000
contrast, 34, 0.135300,0.010000,0.000000,10.000000
contrast, 36, 0.157500,0.010000,0.000000,10.000000
contrast, 38, 0.180600,0.010000,0.000000,10.000000
contrast, 40, 0.151200,0.010000,0.000000,10.000000
contrast, 42, 0.158800,0.010000,0.000000,10.000000
contrast, 44, 0.158900,0.010000,0.000000,10.000000
contrast, 46, 0.174300,0.010000,0.000000,10.000000
contrast, 48, 0.160100,0.010000,0.000000,10.000000
contrast, 50, 0.135800,0.010000,0.000000,10.000000
contrast, 52, 0.177700,0.010000,0.000000,10.000000
contrast, 54, 0.166700,0.010000,0.000000,10.000000
contrast, 56, 0.178700,0.010000,0.000000,10.000000
contrast, 58, 0.192100,0.010000,0.000000,10.000000
contrast, 60, 0.176400,0.010000,0.000000,10.000000
contrast, 62, 0.173700,0.010000,0.000000,10.000000
contrast, 64, 0.184500,0.010000,0.000000,10.000000
contrast, 66, 0.011900,0.010000,0.000000,10.000000
contrast, 68, 0.065900,0.010000,0.000000,10.000000
contrast, 70, 0.131200,0.010000,0.000000,10.000000
contrast, 72, 0.147100,0.010000,0.000000,10.000000
contrast, 74, 0.099200,0.010000,0.000000,10.000000
contrast, 76, 0.160700,0.010000,0.000000,10.000000
contrast, 78, 0.168300,0.010000,0.000000,10.000000
contrast, 80, 0.189800,0.010000,0.000000,10.000000
contrast, 82, 0.174700,0.010000,0.000000,10.000000
contrast, 84, 0.214000,0.010000,0.000000,10.000000
contrast, 86, 0.174200,0.010000,0.000000,10.000000
contrast, 88, 0.202900,0.010000,0.000000,10.000000
contrast, 90, 0.201300,0.010000,0.000000,10.000000
contrast, 92, 0.215100,0.010000,0.000000,10.000000
contrast, 94, 0.219800,0.010000,0.000000,10.000000
contrast, 96, 0.231000,0.010000,0.000000,10.000000
contrast, 98, 0.222300,0.010000,0.000000,10.000000
contrast, 100, 0.233100,0.010000,0.000000,10.000000
defocus_blur, 0, 0.297600,0.000000,0.000000,0.000000
defocus_blur, 1, 0.061100,0.010000,0.000000,10.000000
defocus_blur, 2, 0.274000,0.010000,0.000000,10.000000
defocus_blur, 4, 0.213800,0.010000,0.000000,10.000000
defocus_blur, 6, 0.274100,0.010000,0.000000,10.000000
defocus_blur, 8, 0.338100,0.010000,0.000000,10.000000
defocus_blur, 10, 0.368900,0.010000,0.000000,10.000000
defocus_blur, 12, 0.327900,0.010000,0.000000,10.000000
defocus_blur, 14, 0.352100,0.010000,0.000000,10.000000
defocus_blur, 16, 0.336300,0.010000,0.000000,10.000000
defocus_blur, 18, 0.325400,0.010000,0.000000,10.000000
defocus_blur, 20, 0.339800,0.010000,0.000000,10.000000
defocus_blur, 22, 0.308500,0.010000,0.000000,10.000000
defocus_blur, 24, 0.345400,0.010000,0.000000,10.000000
defocus_blur, 26, 0.362700,0.010000,0.000000,10.000000
defocus_blur, 28, 0.339300,0.010000,0.000000,10.000000
defocus_blur, 30, 0.353600,0.010000,0.000000,10.000000
defocus_blur, 32, 0.340600,0.010000,0.000000,10.000000
defocus_blur, 34, 0.372800,0.010000,0.000000,10.000000
defocus_blur, 36, 0.343700,0.010000,0.000000,10.000000
defocus_blur, 38, 0.361300,0.010000,0.000000,10.000000
defocus_blur, 40, 0.369900,0.010000,0.000000,10.000000
defocus_blur, 42, 0.384500,0.010000,0.000000,10.000000
defocus_blur, 44, 0.367300,0.010000,0.000000,10.000000
defocus_blur, 46, 0.379700,0.010000,0.000000,10.000000
defocus_blur, 48, 0.383100,0.010000,0.000000,10.000000
defocus_blur, 50, 0.365500,0.010000,0.000000,10.000000
defocus_blur, 52, 0.385400,0.010000,0.000000,10.000000
defocus_blur, 54, 0.378700,0.010000,0.000000,10.000000
defocus_blur, 56, 0.378200,0.010000,0.000000,10.000000
defocus_blur, 58, 0.394100,0.010000,0.000000,10.000000
defocus_blur, 60, 0.401600,0.010000,0.000000,10.000000
defocus_blur, 62, 0.389700,0.010000,0.000000,10.000000
defocus_blur, 64, 0.388600,0.010000,0.000000,10.000000
defocus_blur, 66, 0.011100,0.010000,0.000000,10.000000
defocus_blur, 68, 0.243600,0.010000,0.000000,10.000000
defocus_blur, 70, 0.221800,0.010000,0.000000,10.000000
defocus_blur, 72, 0.359800,0.010000,0.000000,10.000000
defocus_blur, 74, 0.336100,0.010000,0.000000,10.000000
defocus_blur, 76, 0.302900,0.010000,0.000000,10.000000
defocus_blur, 78, 0.359500,0.010000,0.000000,10.000000
defocus_blur, 80, 0.392300,0.010000,0.000000,10.000000
defocus_blur, 82, 0.373400,0.010000,0.000000,10.000000
defocus_blur, 84, 0.390400,0.010000,0.000000,10.000000
defocus_blur, 86, 0.379400,0.010000,0.000000,10.000000
defocus_blur, 88, 0.417100,0.010000,0.000000,10.000000
defocus_blur, 90, 0.428800,0.010000,0.000000,10.000000
defocus_blur, 92, 0.433400,0.010000,0.000000,10.000000
defocus_blur, 94, 0.424800,0.010000,0.000000,10.000000
defocus_blur, 96, 0.451900,0.010000,0.000000,10.000000
defocus_blur, 98, 0.409600,0.010000,0.000000,10.000000
defocus_blur, 100, 0.399700,0.010000,0.000000,10.000000
elastic_transform, 0, 0.436200,0.000000,0.000000,0.000000
elastic_transform, 1, 0.079700,0.010000,0.000000,10.000000
elastic_transform, 2, 0.234500,0.010000,0.000000,10.000000
elastic_transform, 4, 0.322200,0.010000,0.000000,10.000000
elastic_transform, 6, 0.266800,0.010000,0.000000,10.000000
elastic_transform, 8, 0.312000,0.010000,0.000000,10.000000
elastic_transform, 10, 0.315800,0.010000,0.000000,10.000000
elastic_transform, 12, 0.315200,0.010000,0.000000,10.000000
elastic_transform, 14, 0.347000,0.010000,0.000000,10.000000
elastic_transform, 16, 0.334100,0.010000,0.000000,10.000000
elastic_transform, 18, 0.345800,0.010000,0.000000,10.000000
elastic_transform, 20, 0.335800,0.010000,0.000000,10.000000
elastic_transform, 22, 0.388500,0.010000,0.000000,10.000000
elastic_transform, 24, 0.366000,0.010000,0.000000,10.000000
elastic_transform, 26, 0.363500,0.010000,0.000000,10.000000
elastic_transform, 28, 0.369800,0.010000,0.000000,10.000000
elastic_transform, 30, 0.373800,0.010000,0.000000,10.000000
elastic_transform, 32, 0.380100,0.010000,0.000000,10.000000
elastic_transform, 34, 0.375200,0.010000,0.000000,10.000000
elastic_transform, 36, 0.378300,0.010000,0.000000,10.000000
elastic_transform, 38, 0.377700,0.010000,0.000000,10.000000
elastic_transform, 40, 0.391900,0.010000,0.000000,10.000000
elastic_transform, 42, 0.383900,0.010000,0.000000,10.000000
elastic_transform, 44, 0.372700,0.010000,0.000000,10.000000
